id,m_grd
3904717,0.8164
3904718,0.8941
3904719,0.8989
3904720,0.8423
3904721,0.9231
3904722,1.0026
3904724,1.0132
3904725,1.0113
3904726,0.8145
3904727,0.9990
3904730,1.0371
3904733,0.7892
3904734,1.0066
3904736,0.7759
3904737,0.9848
3904738,0.9223
3904739,0.9606
3904742,0.7697
3904743,0.8311
3904744,1.0905
3904745,0.8554
3904751,0.9431
3904752,0.9151
3904754,0.8168
3904758,1.0251
3904759,1.0084
3904761,0.5990
3904762,0.9473
3904763,0.8646
3904768,1.0697
3904769,0.9109
3904771,0.8399
3904772,0.8667
3904773,0.7686
3904774,0.7050
3904776,0.9213
3904778,0.9373
3904779,0.8605
3904780,0.7339
3904782,0.9733
3904783,0.8714
3904785,0.5061
3904787,0.8748
3904788,0.9814
3904790,0.9226
3904792,0.8068
3904793,0.9329
3904794,0.9011
3904795,0.8633
3904796,0.8111
3904798,0.9373
3904799,0.9807
3904800,1.0163
3904801,0.7757
3904802,0.8399
3904803,0.8689
3904804,0.8452
3904807,1.0840
3904808,0.7661
3904809,0.7785
3904811,1.1324
3904812,0.9925
3904813,0.9892
3904814,1.0245
3904815,1.0335
3904816,0.8815
3904817,0.8926
3904820,1.0440
3904821,1.1658
3904822,0.8184
3904823,0.8823
3904825,0.9421
3904826,1.0722
3904827,0.9402
3904829,0.8849
3904830,0.9376
3904831,1.0663
3904832,1.0028
3904833,0.7649
3904834,1.1343
3904835,0.6938
3904836,0.8289
3904837,0.9055
3904838,1.0813
3904839,0.9813
3904841,0.8683
3904842,1.0106
3904843,0.8521
3904844,0.9021
3904846,0.9599
3904847,1.0232
3904848,1.0195
3904849,1.0108
3904851,0.9964
3904852,0.8986
3904853,1.0456
3904857,0.8483
3904858,0.8974
3904859,0.8514
3904861,0.7702
3904862,1.1643
3904863,0.8815
3904865,0.7119
3904867,1.0056
3904869,0.6364
3904870,0.7529
3904871,0.8221
3904872,0.8890
3904873,0.8332
3904874,0.9709
3904875,0.7506
3904877,0.9549
3904879,0.6684
3904880,0.7947
3904881,0.8889
3904883,0.9652
3904884,1.0256
3904885,0.7721
3904887,0.9529
3904888,0.8346
3904890,0.8651
3904892,1.0254
3904893,1.0386
3904894,0.8820
3904899,0.8067
3904900,0.6943
3904903,0.9456
3904905,0.9548
3904906,0.9540
3904908,0.9779
3904909,0.8800
3904910,0.8480
3904912,0.9141
3904913,1.0307
3904914,0.9003
3904915,0.9276
3904917,1.2755
3904918,0.8601
3904919,0.9724
3904920,0.9705
3904921,0.7900
3904922,0.8202
3904923,0.8792
3904924,0.9497
3904926,0.7297
3904927,0.8582
3904928,0.7931
3904931,1.2185
3904932,0.8925
3904934,0.9197
3904935,0.7801
3904937,0.9884
3904939,0.9633
3904941,0.8446
3904942,0.9433
3904943,0.9010
3904944,0.8680
3904945,0.9933
3904946,0.9601
3904947,0.9619
3904949,0.9941
3904950,0.6221
3904951,0.7632
3904952,1.0565
3904953,0.7729
3904954,0.9565
3904956,0.9609
3904957,0.9055
3904959,0.9011
3904961,0.8450
3904962,1.0031
3904963,0.7627
3904964,0.9456
3904965,0.8340
3904966,0.9851
3904968,0.8598
3904970,0.9218
3904976,0.9514
3904977,0.7795
3904978,0.9306
3904979,0.7974
3904983,0.7959
3904984,1.0007
3904985,1.0105
3904986,0.9687
3904987,0.8855
3904988,0.9283
3904989,0.8822
3904990,1.0746
3904991,0.8870
3904992,0.9422
3904993,0.9818
3904994,1.0033
3904995,0.8701
3904997,0.9834
3904998,0.9879
3904999,1.0439
3905000,1.0356
3905001,1.0985
3905002,1.1599
3905003,0.8024
3905004,1.0485
3905005,1.1148
3905006,0.9561
3905007,0.9584
3905011,1.0757
3905012,0.9580
3905013,1.0827
3905015,0.7653
3905016,0.9656
3905017,0.9255
3905018,1.0151
3905019,0.9341
3905020,0.7983
3905021,1.0409
3905022,0.9554
3905023,0.9555
3905024,0.9403
3905025,1.0058
3905027,0.8836
3905028,0.8484
3905029,0.8660
3905030,1.0590
3905032,1.0550
3905033,1.0177
3905035,0.9701
3905039,0.8222
3905041,0.8341
3905042,0.9853
3905043,0.9377
3905044,0.9036
3905045,1.0765
3905046,1.0365
3905048,0.8321
3905049,0.8418
3905051,0.7992
3905053,1.0496
3905054,1.0402
3905055,1.0048
3905056,1.1598
3905058,0.8577
3905059,0.8692
3905061,1.0650
3905062,0.7942
3905063,0.7981
3905064,0.9318
3905067,0.9742
3905068,0.9198
3905069,0.9491
3905070,0.8000
3905071,0.8759
3905072,0.8161
3905074,0.9262
3906190,0.8615
3906568,0.8573
3906968,0.8335
3910000,0.9312
3910001,0.9881
3910002,0.8992
3910003,0.8596
3910004,0.9341
3910005,0.9908
3910006,0.8732
3910007,1.1418
3910008,0.7429
3910009,0.9798
3910010,1.0667
3910011,1.0745
3910012,0.8089
3910013,0.8883
3910014,0.8161
3910015,0.7596
3910016,1.0747
3910017,0.9450
3910018,1.0323
3910019,0.8174
3910020,0.9528
3910022,1.0030
3910023,0.8234
3910024,0.8077
3910025,0.8085
3910026,0.8443
3910027,0.8776
3910028,0.8444
3910029,1.0268
3910030,0.9826
3910031,1.0763
3910032,0.8859
3910033,0.7869
4000014,0.9342
4000021,0.7762
4000033,0.9847
4002430,0.9429
4002460,0.9875
4002520,0.8022
4002760,0.8867
4002850,0.9817
4002880,0.8596
4003000,1.0787
4003060,1.0597
4003180,0.7289
4003360,0.9035
4003570,0.7125
4003630,0.9420
4003810,0.7337
4004020,0.9052
4004110,0.9852
4004230,0.9772
4004500,1.1284
4004630,0.8586
4004680,1.1994
4005010,0.8765
4005400,1.1149
4005460,0.8022
4005490,0.7596
4005520,0.8800
4006060,0.9714
4006120,0.9611
4006180,0.9034
4006630,0.9035
4006810,0.8201
4006850,0.8486
4006870,0.8153
4007290,1.1151
4007350,0.8967
4007380,0.9996
4007560,0.7204
4007620,0.8154
4007670,0.8906
4007740,0.8043
4008040,0.9047
4008070,0.8978
4008130,1.0202
4008220,0.8971
4008250,0.6442
4008370,1.0441
4008460,0.9877
4008490,0.9037
4008640,1.0254
4008850,0.9900
4009000,0.6635
4009060,0.8120
4009240,1.1586
4009390,0.9567
4009510,0.6725
4009570,0.8743
4009810,1.0681
4009870,0.9888
4009910,0.7818
4010200,0.9717
4010290,0.9316
4010350,0.9172
4010590,0.9949
4010650,1.0580
4010710,0.9734
4010740,0.9032
4010860,0.9887
4010890,1.0539
4010920,0.7680
4011160,0.8812
4011250,0.9278
4011280,0.9954
4011970,0.8773
4012090,0.8087
4012150,0.8793
4012720,0.8395
4013230,0.7897
4013500,1.2271
4013530,0.9235
4013560,1.0348
4013590,0.7934
4013890,0.8173
4013920,0.7860
4013950,0.9629
4014130,1.0646
4014160,0.7952
4014340,0.9811
4014370,0.8175
4014520,0.8784
4014610,0.8405
4014700,1.0157
4014790,0.7367
4014850,0.6087
4014970,0.7208
4015090,1.1061
4015210,0.6617
4015240,0.9947
4015370,0.7199
4015480,0.9802
4015690,0.8394
4015720,0.9203
4015840,1.0694
4015930,1.0673
4015990,0.7613
4016170,0.8739
4016380,0.7527
4016500,0.9459
4016560,0.8063
4016590,1.0216
4016710,0.8620
4017190,0.9513
4017250,0.8382
4017580,0.9475
4017760,0.8801
4017850,0.9158
4017880,0.9061
4018000,0.9037
4018090,0.7509
4018240,0.8567
4018630,0.9243
4018700,0.9351
4018780,1.0258
4018840,1.0527
4018990,0.9899
4019080,0.7864
4019200,0.8486
4019440,0.9207
4019560,0.8533
4019680,0.8215
4019800,0.9494
4019860,0.5327
4019950,0.7638
4020080,0.9419
4020100,1.1520
4020250,0.9280
4020310,0.8441
4020340,0.9564
4020550,0.9933
4020880,0.7887
4020970,0.7988
4021000,1.0458
4021510,0.8678
4021540,0.7329
4021600,0.7418
4021630,0.8526
4021720,0.8924
4021780,1.0048
4021840,0.9269
4021930,0.8543
4022350,1.1588
4022770,0.8332
4022800,0.6825
4022830,1.0012
4023040,0.9695
4023280,0.8699
4023370,0.7961
4023550,1.0079
4023580,0.9114
4023610,1.0269
4023800,0.9004
4023850,0.8044
4023970,0.9250
4024240,0.8478
4024510,0.7132
4024630,1.0091
4024690,0.9459
4024870,0.8743
4024930,0.7900
4025200,0.9236
4025230,1.0163
4025290,0.8603
4025320,0.8632
4025410,0.8548
4025470,0.7350
4026310,0.6620
4026550,1.0014
4026730,1.0492
4026790,0.8203
4026880,0.7556
4026910,0.8545
4027060,0.7723
4027300,1.0165
4027390,0.8176
4027570,0.7361
4027640,0.7219
4027750,0.8628
4027930,0.7927
4027990,1.0983
4028170,0.8490
4028200,1.0843
4028650,0.9171
4028680,1.1209
4028710,0.8633
4028980,1.0992
4029070,0.8548
4029160,0.9662
4029380,0.8444
4029400,0.8078
4029610,0.8449
4030060,0.9381
4030120,0.8765
4030197,0.9984
4030240,0.7284
4030420,1.1637
4030600,0.8722
4030870,0.9646
4031110,0.7762
4031140,0.9287
4031290,0.8386
4031350,0.8300
4031470,0.6112
4031650,0.8197
4031710,0.9011
4031770,0.9449
4032070,0.9814
4032280,0.9101
4032370,0.8280
4032400,1.0046
4032460,0.8966
4032670,1.0354
4032790,1.0457
4032970,0.7681
4033090,1.1411
4033180,0.7905
4033240,0.6888
4033300,0.9561
4033360,0.7691
4033480,0.9431
4100009,1.0053
4100014,0.9046
4100015,1.0918
4100016,1.1196
4100019,0.8664
4100020,0.8360
4100023,0.9404
4100040,0.9796
4100048,0.9808
4100640,0.8908
4101120,0.9739
4101230,1.0064
4101560,1.1163
4101620,0.9485
4101660,0.8403
4101710,0.6336
4101800,0.9691
4101830,0.9895
4101920,0.9483
4101980,0.9453
4102040,0.8547
4102310,0.8590
4102490,1.0104
4102640,1.0145
4102780,0.9847
4102800,1.2288
4102840,1.0158
4102910,0.9014
4102940,1.0552
4103260,0.8353
4103265,0.8950
4103270,0.8083
4103390,0.9315
4103420,1.0841
4103480,1.1564
4103660,0.9632
4103690,1.0217
4103720,1.0969
4103840,1.0067
4103860,0.9879
4103940,1.1175
4103990,1.0137
4104500,1.0534
4104700,0.6914
4104740,1.0172
4104950,0.7944
4105100,0.9005
4105160,0.9831
4105610,0.8139
4105670,0.6938
4105910,0.9201
4106000,0.9683
4106300,1.0915
4106510,1.1653
4106710,0.9475
4106740,0.9277
4106780,0.9378
4106900,1.1370
4106930,0.8614
4107020,1.0631
4107080,0.9374
4107200,0.9983
4107230,0.9222
4107280,0.8624
4107380,0.9677
4107500,0.8545
4108010,1.0259
4108040,0.9657
4108100,0.8401
4108160,0.8099
4108310,0.9954
4108430,0.9672
4108520,0.8302
4108550,0.9886
4108650,1.1255
4108700,0.8936
4108720,0.9061
4108820,0.9513
4108830,0.9452
4108880,0.9633
4109000,0.8172
4109120,0.9185
4109150,0.7717
4109270,0.9824
4109330,1.0216
4109480,0.8849
4109510,0.9970
4109600,1.1897
4109630,0.8666
4109870,0.8013
4110040,1.0447
4110350,0.9599
4110520,0.9339
4110680,0.7557
4110710,1.1022
4110820,1.0650
4110890,1.0967
4110980,0.9722
4111040,1.0363
4111100,0.9136
4111220,0.9625
4111290,1.0913
4111450,1.0498
4111490,0.8348
4111580,0.8312
4111610,1.0051
4111670,0.7783
4111720,1.0367
4111940,0.9342
4111970,0.9965
4112240,0.9065
4112320,0.9182
4112600,0.9791
4112930,0.9105
4113080,0.9183
4113170,0.9123
4113350,1.0220
4113490,0.7665
4113530,1.0753
4200824,0.9031
4202010,0.9666
4202040,0.9754
4202100,0.7866
4202130,0.6536
4202190,0.8726
4202280,0.6600
4202310,0.8877
4202340,0.8591
4202400,1.0031
4202440,0.8035
4202480,0.8886
4202490,0.8801
4202550,0.8540
4202590,0.8435
4202670,0.9576
4202760,0.8195
4202790,1.0631
4202820,0.8625
4202850,0.9868
4202910,0.8733
4202970,0.8463
4203000,0.7985
4203120,0.9068
4203180,0.8477
4203210,1.0092
4203240,0.8713
4203300,0.9037
4203330,0.9454
4203360,0.8726
4203390,0.7610
4203420,0.9417
4203450,0.9520
4203480,0.7227
4203510,1.0155
4203570,0.8315
4203600,0.6052
4203630,0.6547
4203660,0.8563
4203688,0.7981
4203690,0.5132
4203750,0.8647
4203840,0.7695
4203870,0.7928
4203900,0.7331
4203960,0.9750
4204020,0.8481
4204050,0.9420
4204080,0.7520
4204140,0.7324
4204200,0.8290
4204230,0.8367
4204260,0.7396
4204320,0.7935
4204500,0.7700
4204530,0.7791
4204590,0.8747
4204710,0.9970
4204740,0.8486
4204830,0.5611
4204860,0.9539
4204890,0.7912
4204920,0.9813
4204980,0.7257
4205010,0.8912
4205040,0.6229
4205070,0.6977
4205160,0.8998
4205190,0.8947
4205310,1.1091
4205340,0.9957
4205370,1.0327
4205400,0.7726
4205430,0.9191
4205460,0.8828
4205490,1.0329
4205550,0.9136
4205640,0.8371
4205700,0.8475
4205730,0.8812
4205760,0.8592
4205860,0.6154
4205880,0.8121
4205910,0.7148
4206030,0.9092
4206060,0.6791
4206090,0.8740
4206120,0.6992
4206150,0.8885
4206240,0.6953
4206270,0.8903
4206360,0.6829
4206420,0.7896
4206430,0.9502
4206480,1.0915
4206550,1.0787
4206590,0.7111
4206660,0.7704
4206780,0.9439
4206810,0.6711
4206840,0.8901
4206860,0.7208
4206930,0.7050
4206960,1.0184
4207050,0.8579
4207080,1.0835
4207110,0.9902
4207140,0.8470
4207200,0.7801
4207230,0.9416
4207290,1.0097
4207320,1.0388
4207530,0.7389
4207540,0.8967
4207560,0.8214
4207590,1.1666
4207650,0.9787
4207680,0.7721
4207710,0.9736
4207830,0.9983
4207980,0.8057
4208060,0.7142
4208280,0.7632
4208460,0.7744
4208490,0.7995
4208550,0.8666
4208580,0.8469
4208670,0.8313
4208790,1.0969
4208820,1.0278
4208850,0.7372
4209090,0.8121
4209120,0.9734
4209150,0.8302
4209240,0.8961
4209270,0.8685
4209300,0.7256
4209360,0.8856
4209480,0.9316
4209540,1.0056
4209570,0.9581
4209600,0.8817
4209690,0.8265
4209750,0.6536
4209780,0.9772
4209930,0.6749
4209940,0.7431
4209960,0.7627
4209990,0.8936
4210070,0.9363
4210110,0.6929
4210115,0.7124
4210200,0.7303
4210230,0.9866
4210350,0.9457
4210380,0.7074
4210440,1.0718
4210590,0.9158
4210620,0.8122
4210650,1.0870
4210710,1.0968
4210740,0.8864
4210830,0.8272
4210860,0.9200
4210870,1.0372
4210920,0.7562
4210950,0.5843
4210980,0.9029
4211010,1.0473
4211160,0.9627
4211190,1.0060
4211220,0.7269
4211310,0.8522
4211340,0.9185
4211400,0.9621
4211420,0.8802
4211450,0.8446
4211490,0.8330
4211580,0.8392
4211610,0.8619
4211670,0.9800
4211700,0.6297
4211730,0.8922
4211760,0.9491
4211790,0.9220
4211820,0.9504
4211880,0.6628
4211940,0.8858
4212030,0.8215
4212090,0.7016
4212150,1.1157
4212170,0.8453
4212210,0.8476
4212300,0.9368
4212330,0.7798
4212390,0.8584
4212420,0.9132
4212480,0.9360
4212540,0.7989
4212570,0.7810
4212600,0.7878
4212630,0.8328
4212660,0.9199
4212690,1.0180
4212720,0.7934
4212725,0.7970
4212750,0.6857
4212840,0.8446
4212930,0.8211
4212990,0.8111
4213020,0.7407
4213050,0.8573
4213080,0.8620
4213110,0.9729
4213140,0.7313
4213290,0.8523
4213320,0.7601
4213380,0.7356
4213440,0.7202
4213470,0.8054
4213500,0.8859
4213590,1.1335
4213710,0.9260
4213770,0.9738
4213980,0.9403
4214100,0.8889
4214160,0.9535
4214190,1.0385
4214250,0.9263
4214310,0.8926
4214430,0.7965
4214460,0.7674
4214550,1.0119
4214580,0.9266
4214730,0.8108
4214760,0.8930
4214790,0.9886
4214850,0.7665
4214880,0.9143
4214940,0.7380
4215030,1.0132
4215120,0.8134
4215150,0.8456
4215170,0.9407
4215210,0.8910
4215240,0.9448
4215270,0.9791
4215290,0.7148
4215330,1.1397
4215360,0.8021
4215450,0.7037
4215480,1.0070
4215510,0.7442
4215540,0.9128
4215600,0.6044
4215660,0.7585
4215720,1.0609
4215750,0.8241
4215810,0.7675
4215830,0.8902
4215900,0.7726
4215960,0.9315
4215990,0.7197
4216020,0.8382
4216050,0.8431
4216110,1.1003
4216170,0.8448
4216200,0.8728
4216230,0.9735
4216290,0.8143
4216380,1.1462
4216410,0.9040
4216440,1.0636
4216500,0.6789
4216530,0.7581
4216620,0.5629
4216740,0.4150
4216860,1.0983
4216890,0.8442
4216980,0.8484
4217010,1.0869
4217100,0.8126
4217130,1.0833
4217160,0.9430
4217220,0.9844
4217280,0.9575
4217310,0.9330
4217370,0.8032
4217430,1.0623
4217460,0.9690
4217520,1.0385
4217580,0.8776
4217610,0.7538
4217640,0.8503
4217670,0.7521
4217700,0.6560
4217730,0.8325
4217760,0.8955
4217770,0.6323
4217790,0.8356
4217850,0.9071
4217880,1.0236
4217940,0.9144
4218030,0.8069
4218090,0.9049
4218120,0.9205
4218150,0.8502
4218240,0.7050
4218270,1.0299
4218300,1.0248
4218330,0.8388
4218360,0.6307
4218390,1.0524
4218450,0.8216
4218510,1.0572
4218570,0.8799
4218580,0.7420
4218590,0.6936
4218630,1.0474
4218660,0.7601
4218740,0.9628
4218750,0.9762
4218780,0.9992
4218810,0.8365
4218840,0.9139
4218900,0.7362
4218930,0.9355
4218960,1.1628
4218990,0.8347
4219020,0.7976
4219050,0.8861
4219140,0.7050
4219170,0.8027
4219200,0.7991
4219290,0.8701
4219350,1.0253
4219470,0.7671
4219500,0.8187
4219530,1.0552
4219560,0.9234
4219650,0.8492
4219680,0.7140
4219710,0.8109
4219800,0.7898
4219830,0.7646
4219860,0.9219
4219890,0.8354
4219920,1.2129
4220040,0.6253
4220100,1.0399
4220130,0.8730
4220220,0.5203
4220250,0.9595
4220310,1.2328
4220370,0.8794
4220400,0.8072
4220430,0.6759
4220460,0.6185
4220520,0.9626
4220550,0.9211
4220580,1.0570
4220640,0.7356
4220730,0.7527
4220850,0.7250
4220910,0.8379
4220970,1.0718
4221090,0.6858
4221120,0.7551
4221150,0.8728
4221180,0.7018
4221200,0.7530
4221240,0.7685
4221330,0.6187
4221420,1.0233
4221490,0.5468
4221510,0.7571
4221540,1.0206
4221570,0.8583
4221660,0.8505
4221690,0.9697
4221810,0.7504
4221840,0.9247
4221870,0.9242
4221910,0.6700
4221930,0.9668
4222050,0.8351
4222060,0.9987
4222140,0.8725
4222170,0.7979
4222200,0.6597
4222230,0.7357
4222260,1.0047
4222290,0.8558
4222320,0.7537
4222350,0.9878
4222370,0.8054
4222380,0.9930
4222400,0.8153
4222410,0.9577
4222440,1.0000
4222470,1.0547
4222530,0.8826
4222560,1.1900
4222590,0.8977
4222600,0.8244
4222620,0.9384
4222710,0.7602
4222740,1.0211
4222770,1.0477
4222790,0.7774
4222800,0.5612
4222830,0.6689
4222860,0.9394
4222920,0.9681
4222980,0.7156
4223010,0.8496
4223040,0.8082
4223220,0.9792
4223250,0.6402
4223490,0.7068
4223550,0.8265
4223640,1.1051
4223700,0.6325
4223760,0.8883
4223790,1.0345
4223820,0.7401
4223850,0.7603
4223970,0.7630
4224000,1.0016
4224030,0.7761
4224060,0.7120
4224090,0.9030
4224120,0.8503
4224150,0.7616
4224210,1.0322
4224240,0.7730
4224300,1.0297
4224320,0.7555
4224360,0.8842
4224390,1.0044
4224480,0.9383
4224510,0.9221
4224540,0.8659
4224570,1.0451
4224630,0.7467
4224650,0.7994
4224750,0.9310
4224790,0.8842
4224820,0.9896
4224870,1.0779
4224960,1.0227
4224970,0.9149
4224990,0.7395
4225080,0.7476
4225110,0.8774
4225140,0.7545
4225170,0.9564
4225200,0.9132
4225230,0.8534
4225290,0.8952
4225440,0.8147
4225590,0.9692
4225650,1.0918
4225680,0.6998
4225740,1.0485
4225830,0.6826
4225950,0.6856
4225980,0.8564
4226010,0.8548
4226040,0.7978
4226070,0.7105
4226130,0.8947
4226250,0.7744
4226300,0.6941
4226370,0.7681
4226390,0.8980
4226400,0.7711
4226430,0.9373
4226460,0.9280
4226520,0.8627
4226550,0.7486
4226580,0.9031
4226610,0.8460
4226700,0.8948
4226730,0.6336
4226760,0.7522
4226820,0.5975
4226850,1.0564
4400030,1.0549
4400065,0.8763
4400090,0.9103
4400120,0.8225
4400150,0.9923
4400210,0.8213
4400240,0.8877
4400270,1.0215
4400300,1.0379
4400330,0.9585
4400360,0.9949
4400510,1.2209
4400540,0.8719
4400570,0.9124
4400630,0.9568
4400660,0.9936
4400720,0.9762
4400750,1.0365
4400780,0.8285
4400810,0.9661
4400840,0.8157
4400870,0.9781
4400900,0.8144
4400960,0.9986
4400990,0.8657
4401020,0.9747
4401050,0.8304
4401110,0.8003
4401140,0.8806
4401170,0.8082
4401200,0.7109
4500002,0.8183
4500690,0.9600
4500720,0.8438
4500750,0.8853
4500780,0.9056
4500810,0.8864
4500840,1.1405
4500870,0.8895
4500900,0.8696
4500930,1.0390
4500960,1.0194
4501020,0.7358
4501050,0.9155
4501080,0.9711
4501110,0.9477
4501170,0.8459
4501250,0.8505
4501440,0.9651
4501500,0.9161
4501530,0.8960
4501560,0.8637
4501740,0.8273
4501770,0.8537
4501800,0.8476
4501830,0.8420
4501860,0.8854
4501920,0.8866
4501950,0.9503
4502010,0.8939
4502070,0.9097
4502100,0.9875
4502130,0.8818
4502160,0.8579
4502190,0.9241
4502220,0.9875
4502250,0.9418
4502280,0.8316
4502310,0.9232
4502340,0.8782
4502370,0.8621
4502400,0.8284
4502430,0.9435
4502460,0.8382
4502490,0.8750
4502520,0.9425
4502550,0.9254
4502580,0.9512
4502610,0.9410
4502640,0.8931
4502670,0.8945
4502700,0.8921
4502730,0.9517
4502760,0.9787
4502790,0.9008
4502820,0.9759
4502850,0.8588
4502970,0.9422
4503000,0.6048
4503030,1.0086
4503060,0.9507
4503150,0.8393
4503180,1.0998
4503210,0.8695
4503330,0.8175
4503360,0.8791
4503390,0.8003
4503460,0.9275
4503480,0.9831
4503510,0.9154
4503540,0.9059
4503570,1.0607
4503600,0.8884
4503630,0.9008
4503660,0.9296
4503690,0.7047
4503720,0.7256
4503750,0.8181
4503780,0.8430
4503810,1.0444
4503840,0.9315
4503870,0.9092
4503900,1.0170
4503908,0.8842
4600002,0.9612
4600045,0.8827
4600052,0.9020
4600053,1.0260
4602070,0.9608
4605610,1.0688
4606360,0.7871
4607400,0.8762
4607950,0.9548
4608520,0.9839
4610560,0.9631
4612000,0.9208
4616950,0.7751
4618120,0.8651
4619410,0.9338
4620100,0.9297
4621340,0.9760
4624390,0.8705
4624850,0.9449
4630800,0.8706
4631350,1.0052
4631710,0.7971
4634480,0.9427
4635480,0.9993
4636990,0.9196
4639600,1.0074
4641300,0.9144
4641550,0.7727
4644940,0.9722
4648390,0.9529
4654300,0.8733
4655260,1.0455
4659820,0.9959
4660450,0.8012
4665460,0.9073
4666270,1.0814
4666300,0.9463
4666930,1.0069
4669930,0.9648
4672090,0.9353
4674370,1.1244
4675420,1.2248
4676620,1.0054
4679710,0.9030
4680430,0.9579
4680441,1.0764
4700001,1.0862
4700060,1.2123
4700090,1.1255
4700120,1.0888
4700180,0.8691
4700240,1.0444
4700270,0.9383
4700300,1.0655
4700330,0.8463
4700360,1.0416
4700420,0.9163
4700450,1.2043
4700510,0.9091
4700570,1.0383
4700600,0.9657
4700630,1.0678
4700660,0.8078
4700690,1.0498
4700720,1.0793
4700750,0.9804
4700780,1.0132
4700850,1.0398
4700900,1.1558
4700930,1.0232
4700960,1.0875
4700990,1.0119
4701020,0.9931
4701050,1.0630
4701080,1.3108
4701110,1.0736
4701170,0.9328
4701200,0.8132
4701230,1.0650
4701260,0.9614
4701290,0.8224
4701400,1.0816
4701410,1.0417
4701440,0.9632
4701470,1.0096
4701500,1.1644
4701530,0.9837
4701590,0.9943
4701620,1.0140
4701650,1.0276
4701680,0.8492
4701740,0.9417
4701770,1.0286
4701800,1.1101
4701830,1.1341
4701860,0.8950
4701890,0.8341
4701920,1.0408
4701950,1.0773
4701980,0.9934
4702010,1.2314
4702070,1.0129
4702100,1.1263
4702130,1.1747
4702160,0.7168
4702190,1.0750
4702220,1.0161
4702280,1.0309
4702310,1.1013
4702340,1.0479
4702370,0.9968
4702400,0.8618
4702430,0.8332
4702460,1.1563
4702490,1.0446
4702520,1.1712
4702550,1.0762
4702580,0.7344
4702610,0.8415
4702640,1.0730
4702670,1.0767
4702700,1.0520
4702760,0.9181
4702790,1.0613
4702820,1.1227
4702880,1.0152
4702910,1.1413
4702940,0.9842
4702970,1.1036
4703000,0.9000
4703030,0.9331
4703060,1.0531
4703090,0.8568
4703150,1.0123
4703180,0.9895
4703210,1.0742
4703240,0.9813
4703270,1.0114
4703300,0.9265
4703330,0.9763
4703360,0.9709
4703390,1.0835
4703420,0.9414
4703450,0.9181
4703480,0.9226
4703510,0.9889
4703590,1.0609
4703600,1.0293
4703660,1.1112
4703690,0.9845
4703720,0.9437
4703750,1.0513
4703780,0.8831
4703810,0.9463
4703870,1.0138
4703960,1.1575
4703990,0.9050
4704020,0.9993
4704050,0.8706
4704080,1.0818
4704100,1.0238
4704170,1.2449
4704200,1.0671
4704230,0.8083
4704260,1.1355
4704290,0.9483
4704320,0.9239
4704350,1.1070
4704380,1.1012
4704440,0.9339
4704470,1.0005
4704490,1.1219
4704500,1.0746
4704530,1.0887
4704550,1.1093
4800008,1.1095
4800009,1.1128
4800010,0.9877
4800011,0.7718
4800012,0.9655
4807350,0.9656
4807410,1.0010
4807440,0.9519
4807470,1.1104
4807590,1.1257
4807650,1.0087
4807710,0.8872
4807780,1.1404
4807800,0.8338
4807830,0.9934
4807890,1.1351
4807950,0.9435
4807980,1.0720
4808090,0.8535
4808100,0.9322
4808130,0.9348
4808190,1.0545
4808230,1.0377
4808280,0.9524
4808310,0.8890
4808340,0.9838
4808400,1.0458
4808430,1.0507
4808550,0.9429
4808580,0.8987
4808670,1.1613
4808700,1.0501
4808730,0.9689
4808870,0.9048
4808880,0.7511
4808910,1.0024
4808940,0.9425
4809150,0.7668
4809200,0.8326
4809300,0.8323
4809360,1.1068
4809390,0.9272
4809410,0.9513
4809450,0.9739
4809570,0.9303
4809630,0.7772
4809670,0.7397
4809690,1.0746
4809720,0.7933
4809780,1.0487
4809810,0.8716
4809860,1.0320
4809870,0.7433
4810140,0.9069
4810200,0.9923
4810230,0.9919
4810260,0.8592
4810320,0.9842
4810350,0.9215
4810470,1.1092
4810500,0.7374
4810590,1.1231
4810710,1.0448
4810780,0.8849
4810800,0.9460
4810890,1.1362
4810910,0.9746
4810990,1.0185
4811010,1.0718
4811070,1.1753
4811110,1.0859
4811190,0.8075
4811220,1.0564
4811280,0.8981
4811310,0.8794
4811340,0.9067
4811460,1.0787
4811580,1.1206
4811610,1.1262
4811640,0.9195
4811680,0.9157
4811700,0.7842
4811730,1.0326
4811790,0.8690
4811990,0.9942
4812060,0.9159
4812090,0.9238
4812120,1.0295
4812180,1.0220
4812220,0.8346
4812390,0.8785
4812420,0.8499
4812460,1.0420
4812480,0.8404
4812510,0.9601
4812640,0.9953
4812700,0.8972
4812750,0.9707
4812780,0.9432
4812810,0.9381
4812870,1.1027
4812990,0.7352
4813020,0.9900
4813050,0.8722
4813110,1.0932
4813170,1.0086
4813200,1.0063
4813230,0.9052
4813290,1.1591
4813320,0.9735
4813350,0.8182
4813410,1.0181
4813440,1.0086
4813500,0.7690
4813530,0.9104
4813590,0.9507
4813650,1.0158
4813680,0.8569
4813800,0.8659
4813860,0.8649
4813960,1.0129
4814070,1.0093
4814130,0.8811
4814190,1.0381
4814280,1.0250
4814310,0.9122
4814370,1.0603
4814400,1.1987
4814430,0.9443
4814450,1.0592
4814490,0.9436
4814520,0.8866
4814550,0.9066
4814580,0.9006
4814640,1.0070
4814670,0.9875
4814700,0.8542
4814730,1.0118
4814760,0.8217
4814790,1.0993
