id,f_avg
1930780,0.0227
1930900,0.5869
1930930,1.0685
1930990,-0.3746
1931020,0.8331
1931080,0.9757
1931110,-0.3223
1931290,0.0211
1931350,0.8733
1931470,0.0189
1931680,0.6005
1931800,0.2494
1931830,-0.2544
1931860,1.0230
1931950,0.5735
1932010,0.6056
1999017,0.3120
1999019,0.4586
2000001,0.5943
2000002,0.5993
2000003,0.7638
2000004,1.5977
2000006,1.1498
2000007,1.1584
2000014,-0.1333
2000015,0.0938
2000016,0.5235
2000017,0.5367
2000030,0.7196
2000349,1.2740
2000350,1.4766
2000351,-0.3748
2000353,1.4264
2003180,0.4113
2003200,1.3410
2003210,0.7753
2003240,1.1786
2003300,1.2138
2003360,1.8049
2003390,0.6670
2003450,0.2015
2003480,0.0646
2003540,-0.1684
2003630,0.7232
2003720,0.9569
2003780,1.1045
2003810,0.2778
2003870,0.6332
2003900,0.3867
2003960,0.8662
2004050,0.0291
2004200,0.7428
2004290,0.6045
2004410,0.8861
2004440,0.8683
2004560,2.4303
2004590,0.3114
2004620,0.8601
2004670,1.5898
2004710,0.2407
2004740,0.2986
2004770,0.3779
2004800,0.7152
2004890,0.9020
2004920,1.0662
2004980,-0.5206
2005010,-0.0438
2005070,-0.2328
2005100,0.4926
2005130,0.8325
2005280,0.6766
2005460,0.4585
2005490,1.6642
2005580,-0.7324
2005610,0.0060
2005640,0.4545
2005700,0.2025
2005730,0.3123
2005790,0.3645
2005800,0.5754
2005870,0.6824
2005940,0.0792
2006000,-0.0509
2006060,0.2656
2006090,0.6570
2006120,0.7398
2006180,-0.3330
2006240,0.8597
2006270,0.0302
2006300,0.6145
2006330,1.5361
2006360,-0.0719
2006390,-0.5287
2006420,1.4701
2006450,0.8898
2006480,0.5320
2006540,1.3818
2006580,0.3602
2006660,0.1384
2006840,0.7686
2006930,0.7920
2006960,0.5801
2007020,1.2721
2007050,0.1774
2007110,1.1621
2007170,1.2110
2007260,0.2303
2007290,1.1648
2007320,0.6922
2007350,0.4153
2007380,1.1974
2007470,0.6310
2007560,-0.3512
2007590,0.6589
2007620,0.0545
2007650,0.4066
2007710,0.3057
2007740,0.4161
2007750,0.4956
2007860,0.2415
2007890,0.2856
2007950,-1.6600
2007970,0.7147
2008070,0.2695
2008190,-0.0761
2008250,0.2542
2008280,0.4946
2008340,0.6437
2008370,-0.1772
2008400,1.0151
2008430,-0.9999
2008550,-0.2103
2008610,0.2552
2008730,-0.7218
2008970,1.3089
2009000,0.7220
2009030,0.4673
2009140,1.2069
2009180,1.1530
2009240,1.1692
2009320,0.8717
2009360,-0.1636
2009390,-0.3160
2009420,1.2971
2009450,0.0963
2009510,0.7297
2009570,0.5374
2009780,0.6186
2009840,0.6021
2009900,0.5910
2009960,0.4871
2009990,0.4929
2010020,0.9945
2010140,1.4066
2010230,0.6774
2010260,0.0437
2010320,0.3425
2010350,0.8780
2010410,0.5145
2010500,0.8431
2010560,0.5354
2010620,0.5135
2010650,1.3324
2010680,1.3976
2010710,-0.0400
2010740,0.1292
2010800,0.3750
2010890,0.3453
2011080,1.2547
2011100,1.1636
2011130,-0.1874
2011250,0.4440
2011310,0.1971
2011370,0.2147
2011490,0.7006
2011550,0.7659
2011640,1.0958
2011700,1.7116
2011850,1.4382
2012000,2.2028
2012030,0.9076
2012090,0.3162
2012150,0.1484
2012180,0.5358
2012210,0.3930
2012260,-0.9352
2012300,1.0726
2012360,-0.7106
2012390,-0.4032
2012420,-0.7988
2012450,0.5156
2012510,0.8747
2012540,1.0560
2012780,-0.2620
2012810,0.4216
2012840,0.3406
2012870,0.7762
2012990,-0.8244
2013020,1.0048
2013050,0.4693
2013110,0.7494
2100030,0.2369
2100070,0.6085
2100081,0.7358
2100090,2.9310
2100120,0.6851
2100150,0.3287
2100210,0.5327
2100240,-0.2645
2100270,-0.1890
2100300,0.6079
2100330,0.2237
2100360,1.8804
2100390,0.1183
2100420,-0.1242
2100480,-0.3162
2100510,0.9361
2100540,0.5448
2100570,0.6724
2100620,0.3957
2100630,1.1794
2100660,-0.0522
2100690,0.0331
2100720,0.5810
2100750,0.3440
2100780,0.1886
2100810,0.0470
2100840,0.6063
2100870,0.8675
2100900,1.2495
2100930,-0.1755
2100960,-0.1631
2100990,-0.1848
2101020,0.4199
2101050,0.5745
2101110,-0.5180
2101150,0.0379
2101200,0.3611
2101230,0.0448
2101260,-0.0665
2101320,1.2010
2101350,-1.0826
2101380,0.3077
2101410,-0.0795
2101440,0.2169
2101470,1.0369
2101500,-0.1023
2101530,-0.4369
2101590,0.0974
2101620,0.6638
2101650,0.5542
2101680,-0.6450
2101710,-0.2557
2101740,-0.2826
2101760,-0.2795
2101800,-0.3744
2101860,0.9780
2101920,-0.0409
2101950,0.6826
2101980,-0.4111
2102010,0.1845
2102040,2.1306
2102070,-0.6508
2102100,0.0223
2102130,-0.3454
2102160,0.2159
2102220,0.7549
2102250,0.0329
2102280,1.1637
2102300,0.3299
2102340,0.3983
2102400,-0.0315
2102460,0.6983
2102490,0.1554
2102520,0.7207
2102540,-0.0910
2102580,0.2708
2102640,0.5124
2102670,0.3417
2102710,0.8910
2102760,-0.0759
2102790,0.1098
2102860,0.4046
2102910,0.9343
2102940,-0.2625
2102990,-0.2570
2103000,-0.4017
2103030,0.3770
2103060,0.8356
2103090,0.8527
2103120,0.0859
2103150,-0.4058
2103180,0.6442
2103210,0.7064
2103240,-0.1018
2103270,0.2063
2103330,0.0214
2103360,0.0334
2103390,-0.2836
2103480,0.1317
2103510,-0.0305
2103540,1.0780
2103630,-0.1720
2103690,0.7698
2103720,0.5356
2103750,0.0825
2103780,0.6588
2103810,0.9342
2103840,-0.2242
2103870,0.4515
2103900,0.1135
2103960,0.9324
2103990,0.0479
2104020,0.5346
2104050,0.9584
2104080,-0.4207
2104110,-0.0465
2104140,0.3047
2104170,-0.4690
2104200,0.5390
2104250,0.5786
2104260,-0.3414
2104290,0.4057
2104380,1.7665
2104410,0.2137
2104440,-1.1961
2104470,-0.0830
2104500,0.3538
2104530,1.4054
2104560,0.1928
2104590,0.2575
2104620,-0.5219
2104650,-0.3399
2104680,0.4259
2104710,-0.3913
2104740,0.3598
2104770,0.1315
2104800,0.3708
2104830,1.1509
2104860,-0.3554
2104890,0.0260
2104950,0.8363
2104980,0.1985
2105070,0.4673
2105100,0.2578
2105130,1.0596
2105160,0.6516
2105190,-0.7870
2105220,1.2650
2105260,0.7564
2105320,0.3302
2105400,0.4117
2105430,0.6921
2105490,0.5002
2105520,0.4280
2105550,0.2042
2105580,0.4528
2105610,-0.0301
2105640,0.3316
2105700,1.0741
2105730,0.5292
2105760,0.2981
2105790,0.2408
2105820,0.0788
2105880,0.5852
2105910,-0.0988
2105940,0.4608
2105970,0.0622
2106000,0.8687
2200022,3.0879
2200023,-0.8761
2200030,-0.5302
2200039,1.2360
2200040,-2.0976
2200056,3.3536
2200060,0.0983
2200090,0.3264
2200120,-0.5264
2200125,0.4870
2200150,-1.1417
2200180,-0.3489
2200210,-0.6711
2200240,-1.7635
2200270,-0.0801
2200300,-0.9458
2200330,-0.3118
2200360,-0.6983
2200390,-0.2634
2200420,-0.5437
2200450,-1.5244
2200480,-1.0338
2200510,-0.5724
2200540,-1.0181
2200570,-0.9486
2200600,-1.3185
2200630,-0.3191
2200660,-1.0933
2200690,-0.5222
2200720,-0.4043
2200750,-0.8370
2200780,-0.8447
2200810,-0.1777
2200840,-0.7119
2200870,-0.1828
2200900,-0.4006
2200960,-0.1802
2200990,-0.4245
2201020,0.3014
2201050,-2.0022
2201080,-0.8747
2201110,-1.4536
2201140,-0.8791
2201170,-0.9793
2201200,0.0112
2201230,0.5805
2201260,-1.2759
2201290,-0.5044
2201320,-1.4779
2201350,-1.0322
2201380,-0.4066
2201410,0.0920
2201440,0.4636
2201470,-2.8849
2201500,-0.4443
2201530,-0.7639
2201560,-0.9468
2201590,-0.7044
2201620,-0.2291
2201650,0.4686
2201680,-1.1268
2201710,-1.6016
2201740,-0.3610
2201770,-1.1618
2201800,-0.2687
2201830,0.4384
2201860,-0.7204
2201890,-0.9498
2201920,-0.6074
2201950,-0.5157
2201980,0.7304
2202010,-0.5943
2302220,0.2171
2302610,0.2493
2302640,0.5652
2302820,1.4480
2302850,1.9458
2303150,-0.3769
2303290,0.9330
2303510,0.5048
2303780,1.2933
2303870,-0.6825
2303930,2.2570
2305500,1.1676
2305670,2.6277
2306000,0.9255
2306060,1.1852
2306160,1.2308
2306510,1.2667
2306840,0.6662
2307140,0.9484
2307320,-0.4343
2307530,0.3429
2307710,1.0982
2307800,0.5701
2308160,-0.1030
2308250,0.3011
2308280,0.3589
2309330,1.0851
2309930,0.4638
2310380,0.6215
2310500,0.3287
2310530,1.6893
2310590,0.3095
2310710,1.0213
2310770,0.1046
2310860,0.5581
2310890,0.2347
2310950,1.7919
2310980,0.5000
2311100,0.5572
2311130,1.8356
2311160,0.6748
2311250,0.7313
2311370,1.2666
2311400,-0.0376
2311430,0.6589
2311520,-0.5823
2311550,-0.1518
2311580,-0.4795
2311610,-0.5954
2311670,0.7273
2311700,-0.2298
2311730,0.2433
2311790,0.3500
2311880,0.3772
2312330,0.4869
2313110,0.8848
2313350,-0.0241
2313490,1.7099
2313560,0.3156
2313860,0.0981
2313970,1.3461
2313980,-0.1426
2314100,2.7528
2314130,1.7077
2314160,0.6974
2314190,0.0134
2314210,0.3732
2314240,2.2989
2314300,0.8967
2314330,0.1026
2314440,0.0142
2314470,0.8177
2314530,-0.2462
2314560,-0.1139
2314590,0.1895
2314610,0.2171
2314670,0.4863
2314700,0.8997
2314761,0.3126
2314762,1.2155
2314765,0.1682
2314767,0.3189
2314768,0.9259
2314772,0.8215
2314773,1.9281
2314775,0.8297
2314776,0.5204
2314777,0.5036
2314778,1.7511
2314779,0.5066
2314780,0.5078
2314782,0.7606
2314783,0.1521
2314784,0.5161
2314785,-0.0229
2314787,0.3661
2314788,0.6864
2314789,1.4273
2314790,0.7493
2314791,0.5675
2314793,0.6779
2314794,-0.0136
2314795,-0.1973
2314796,-0.0162
2314805,0.0624
2314806,0.4185
2314809,0.4386
2314815,1.4107
2400027,-0.9464
2400030,0.5273
2400060,1.2433
2400090,-1.3569
2400120,0.5903
2400150,1.5449
2400180,0.8741
2400210,1.5129
2400240,0.1968
2400270,0.5358
2400300,-0.3649
2400330,1.2399
2400360,0.6055
2400390,1.2124
2400420,1.9571
2400450,0.1144
2400480,1.3160
2400510,-0.5704
2400540,1.2551
2400570,-0.0553
2400600,1.1550
2400630,0.3991
2400660,0.7427
2400690,0.1729
2400720,1.9353
2500001,1.3320
2500002,0.6804
2500013,1.6059
2500043,1.9786
2500067,2.8350
2500542,1.2451
2500544,1.1958
2501650,1.3651
2501680,3.3989
2501710,3.1859
2501740,1.4771
2501780,0.4856
2501800,1.4180
2501860,1.5502
2501890,2.1034
2501920,2.2653
2501950,3.0639
2501980,3.0770
2502040,1.5416
2502100,2.1226
2502160,0.0336
2502190,1.5681
2502220,1.9892
2502250,1.8094
2502280,1.3072
2502310,1.4804
2502400,2.7171
2502430,1.4134
2502460,1.2936
2502490,3.5501
2502520,1.2501
2502530,1.2578
2502580,1.9751
2502640,1.7028
2502670,1.4040
2502715,1.4816
2502790,0.1734
2502820,1.1686
2502850,3.4304
2502880,2.7986
2502910,2.1522
2502940,2.5315
2502970,2.3782
2503030,1.8219
2503060,2.8154
2503090,-0.1263
2503120,1.5666
2503150,3.1807
2503240,1.6670
2503270,1.4394
2503300,2.4863
2503330,3.8753
2503360,1.0788
2503390,1.2126
2503480,2.2484
2503510,2.6920
2503540,-0.0193
2503660,0.6420
2503750,0.5656
2503780,2.6467
2503840,3.5546
2503990,1.5961
2504020,1.7370
2504050,1.9690
2504080,1.7763
2504140,0.8748
2504200,1.5322
2504230,1.3174
2504260,3.5763
2504290,3.3115
2504320,0.9936
2504360,1.7486
2504410,2.6856
2504440,2.0079
2504500,1.6874
2504530,2.4987
2504560,2.5028
2504590,0.8391
2504620,2.2278
2504650,2.3012
2504770,0.4909
2504800,1.3845
2504830,0.1022
2504860,2.0467
2504890,-0.0336
2504950,1.8684
2504980,0.9356
2505010,2.6433
2505070,1.7802
2505100,1.2546
2505130,0.3259
2505160,0.7230
2505220,2.0116
2505270,0.5932
2505280,1.0074
2505370,2.2289
2505400,1.7319
2505490,0.6009
2505500,2.6929
2505580,1.7850
2505610,2.3118
2505670,2.4927
2505730,1.9875
2505740,1.3215
2505790,2.2134
2505880,3.2148
2505910,1.3552
2505940,1.3414
2505970,0.4546
2506090,3.0883
2506150,1.3203
2506210,1.2408
2506240,2.8218
2506270,-1.2793
2506300,2.2182
2506330,3.0886
2506390,1.3526
2506420,1.7695
2506480,2.2461
2506510,2.5367
2506540,1.9010
2506630,1.9289
2506660,-0.1393
2506690,1.0030
2506720,1.0332
2506750,2.0616
2506780,1.0604
2506840,3.9670
2506900,2.2374
2506960,2.3365
2506990,2.6403
2507020,0.1976
2507050,1.1012
2507080,1.7425
2507110,0.1417
2507140,3.0559
2507170,1.0006
2507230,2.2908
2507260,2.6433
2507290,2.3222
2507320,1.3507
2507350,2.4228
2507410,2.6470
2507440,1.2106
2507470,2.6412
2507500,1.2973
2507530,2.9778
2507560,0.7555
2507590,2.5730
2507620,2.3650
2507680,2.1713
2507740,0.6711
2507770,0.9334
2507830,2.6520
2507860,1.6051
2507890,1.4459
2507920,1.8260
2507980,2.6254
2507990,1.2549
2508040,0.8873
2508160,2.6134
2508250,0.8428
2508280,0.8439
2508310,2.6631
2508340,2.6614
2508370,2.9728
2508430,-0.0650
2508580,2.0656
2508610,3.3659
2508640,3.0245
2508670,0.0236
2508700,2.1727
2508730,2.0348
2508760,0.9174
2508790,1.5643
2508820,2.2839
2508850,1.0269
2508880,2.1976
2508940,1.1281
2509000,1.8257
2509030,2.6535
2509060,1.7251
2509090,1.7216
2509150,2.2118
2509180,0.5586
2509270,0.9848
2509300,0.8557
2509360,1.0637
2509420,2.0891
2509450,1.9460
2509600,1.1342
2509630,0.7506
2509690,2.3425
2509720,1.6011
2509780,1.9054
2509870,1.4609
2509900,0.5145
2509930,0.1137
2509990,2.4945
2510050,0.9861
2510140,2.3893
2510170,0.7858
2510200,2.0668
2510380,0.4635
2510470,2.0218
2510500,1.1464
2510560,2.8384
2510590,2.0254
2510620,3.2106
2510710,3.4199
2510740,0.8823
2510770,3.4069
2510830,2.1154
2510860,1.6622
2510890,0.4398
2510920,1.4722
2510950,1.4527
2510980,2.6028
2511010,-0.4954
2511040,1.3099
2511130,-0.6329
2511220,1.8119
2511250,1.6230
2511310,2.1998
2511340,3.4293
2511400,1.7105
2511430,2.3665
2511460,1.3134
2511490,1.7048
2511520,0.9123
2511580,1.5872
2511670,2.8281
2511740,1.9373
2511760,1.8280
2511850,1.1281
2511880,2.5235
2511910,1.9452
2511970,2.4727
2512000,1.1212
2512030,0.6649
2512060,0.4700
2512100,0.8950
2512180,1.5157
2512210,3.1543
2512240,-0.4198
2512270,3.0818
2512390,1.9188
2512420,2.0878
2512510,1.2769
2512570,1.8617
2512600,3.0668
2512630,0.9136
2512660,3.6289
2512750,3.2925
2512780,1.8034
2512810,3.2101
2512840,1.1723
2512930,1.2810
2512990,2.4134
2513020,2.7486
2513050,1.9484
2513080,0.1534
2513110,3.4447
2513170,1.1782
2513200,1.6966
2513230,0.0667
2513290,2.5613
2600005,-1.6324
2600006,0.4152
2600007,0.7003
2600012,0.3643
2600013,0.2745
2600015,-1.1080
2600016,-0.1401
2600017,0.5814
2600018,0.0591
2600019,-0.2689
2601001,-3.7516
2601920,-0.0962
2601950,-0.8876
2601980,-0.3046
2602070,-1.1967
2602160,-0.5228
2602190,0.4059
2602220,-0.2415
2602520,0.1596
2602550,0.7843
2602640,-0.1408
2602670,0.3373
2602730,-0.2531
2602790,0.2839
2602820,1.7543
2603240,0.4866
2603510,0.0922
2603540,-1.3884
2603690,0.6921
2603810,-1.7259
2603870,-1.2478
2603900,-0.2464
2603990,-0.6282
2604020,-0.7107
2604170,0.1754
2604260,-0.3646
2604290,-0.0234
2604440,-0.2844
2604470,0.4916
2604500,-2.5022
2604530,-0.6500
2604620,0.7028
2604650,-1.0416
2604740,-1.5030
2604800,-0.9979
2604830,-2.4568
2604950,0.0994
2605010,1.1950
2605430,0.1637
2605780,-0.0955
2605820,-0.0149
2605850,2.0657
2606000,0.3280
2606090,1.7951
2606270,-1.0118
2606500,0.4276
2606510,0.3961
2606570,-0.0230
2606600,-0.3395
2606630,0.1217
2606720,0.2559
2606780,-1.5861
2606840,0.6311
2606870,1.1987
2606900,-0.2881
2606930,-0.0005
2606960,-0.0626
2606990,0.2375
2607040,0.2617
2607080,-0.0332
2607140,-0.0407
2607170,-0.6778
2607230,-2.3356
2607320,0.2952
2607530,-0.0147
2607560,1.4801
2607590,-0.0167
2607620,1.1834
2607690,0.5370
2607710,-0.4642
2607800,-0.1050
2607890,-0.5072
2608040,-0.6557
2608070,-1.3004
2608130,-0.4384
2608160,-0.0731
2608400,0.3298
2608430,-0.7904
2608520,0.1595
2608580,-0.8707
2608640,-0.7290
2608670,-0.2035
2608730,0.2936
2608770,-0.0119
2608910,-0.0091
2608940,1.4283
2609150,0.5437
2609560,-0.1080
2609570,0.1733
2609750,-0.0221
2609840,-0.2473
2609900,1.0636
2609930,0.3905
2610020,0.0993
2610050,0.2216
2610080,-1.1909
2610110,0.1920
2610140,-0.6068
2610200,-0.4862
2610380,-0.4009
2610410,-0.7093
2610590,-1.1445
2610620,0.1528
2610650,-0.5430
2610750,-0.3649
2610830,0.3820
2610860,-0.3613
2610980,-1.2864
2611030,0.5649
2611140,0.2486
2611190,-0.1865
2611400,0.0732
2611430,0.6687
2611550,0.8459
2611600,-0.4757
2611610,-0.5859
2611640,-1.8895
2611670,-0.3057
2611700,0.5842
2611910,-0.2965
2612000,-2.1753
2612030,1.2066
2612150,-0.8271
2612240,0.1989
2612300,0.0440
2612330,-0.5286
2612420,0.5578
2612450,-2.2099
2612480,2.1686
2612540,-1.2720
2612560,-0.0711
2612600,1.0067
2612690,-0.3514
2612810,-0.9353
2612930,-2.2425
2612960,-0.8642
2612990,0.9620
2613050,0.6129
2613090,0.1343
2613500,-0.1376
2613530,-0.0410
2613560,-1.1064
2614070,0.8897
2614100,-0.8550
2614230,-0.7932
2614250,0.5986
2614280,-0.6273
2614460,-1.1726
2614520,-2.0090
2614550,0.2659
2614570,-0.6729
2614610,1.5812
2614690,-0.5497
2614700,1.0687
2614730,-0.0060
2614760,1.0888
2614790,0.8330
2614820,0.4260
2615060,0.7675
2615150,0.1347
2615390,-0.3207
2615420,-0.0392
2615450,-0.4209
2615540,-0.9627
2615730,0.4453
2615750,-1.2142
2615830,-0.0877
2615870,-0.1041
2615970,-0.2633
2615990,-0.1483
2616020,1.6171
2616050,0.0938
2616080,-1.4465
2616110,-0.6572
2616320,0.5892
2616350,0.6920
2616380,0.9706
2616410,0.0941
2616440,-1.9009
2616470,1.0383
2616500,-0.1579
2616830,-0.2493
2617160,-0.5078
2617220,1.0106
2617250,0.8028
2617370,-0.4855
2617400,0.7690
2617520,-1.4888
2617550,0.6895
2617640,0.1521
2617700,0.9589
2617730,-0.1554
2617760,-1.8278
2617820,-1.3347
2617860,-0.5940
2617880,-1.2300
2617910,0.9349
2617940,1.6611
2617970,0.1305
2618030,-1.4142
2618180,0.0698
2618270,-0.6530
2618330,-2.4081
2618360,-0.5194
2618390,-0.4053
2618420,-0.1090
2618450,0.2921
2618480,0.1357
2618510,-0.9993
2618540,-0.2991
2618570,0.6430
2618600,-0.3266
2618720,0.8193
2618810,-0.2529
2618840,1.4817
2618930,-0.1494
2618990,0.8357
2619050,0.2719
2619100,-0.2309
2619140,-1.3957
2619170,-0.5416
2619250,-0.2400
2619410,0.1565
2619470,-0.1580
2619530,-0.0282
2619580,0.1468
2619620,-1.1442
2619800,0.0298
2619830,1.1193
2619890,0.3501
2619920,-0.3794
2619950,-1.1485
2620010,-0.7183
2620050,-0.7787
2620070,-0.3145
2620160,-0.7523
2620280,0.1306
2620310,0.0565
2620340,0.0292
2620380,0.5400
2620400,-0.4609
2620550,0.1488
2620610,-0.4547
2620670,0.7635
2620700,0.5220
2620730,1.5289
2620820,1.0532
2620850,-0.1952
2620880,0.1260
2620910,-0.5014
2620940,-0.4824
2620980,0.1850
2621120,-0.1436
2621150,-1.8159
2621180,-0.0422
2621210,-0.2452
2621240,-0.0971
2621390,0.9389
2621450,-0.4049
2621570,-0.7783
2621600,-1.5043
2621690,0.2162
2621840,0.7952
2621870,0.5175
2622050,0.8867
2622200,0.5347
2622290,-1.2839
2622320,0.1051
2622350,-0.6424
2622380,0.7267
2622410,-0.0480
2622470,-0.2139
2622500,0.1468
2622620,-0.7337
2622740,-0.1856
2622800,-0.7030
2622830,-0.2086
2622860,-0.2103
2622970,0.4928
2622980,-0.2597
2623040,0.7621
2623070,0.4512
2623100,0.1338
2623130,-0.3706
2623160,-0.6637
2623250,1.2132
2623280,-1.1352
2623310,0.2415
2623460,-0.9686
2623490,0.3567
2623520,-0.4768
2623550,-0.2830
2623580,-0.3478
2623610,0.1136
2623670,-0.6110
2623790,-0.4530
2623820,1.1563
2623850,0.9917
2623910,-0.3117
2624000,-0.8130
2624120,0.5267
2624150,-0.7327
2624180,0.0365
2624420,-0.2295
2624570,-0.4409
2624600,-0.8458
2624630,-0.6467
2624690,-1.1184
2624720,-1.1247
2624750,-0.0038
2624810,-0.0816
2624840,-1.9037
2624870,-3.2444
2624960,0.4189
2625020,0.2356
2625140,0.4973
2625230,-0.0971
2625290,0.6541
2625320,-0.1732
2625350,-0.5387
2625400,-0.2508
2625560,-0.0162
2625650,-0.1673
2625680,0.0116
2625740,1.6605
2625800,1.1056
2625950,0.4939
2625980,1.8468
2626010,-0.0818
2626040,0.1269
2626130,2.2311
2626190,-2.0800
2626220,-0.7827
2626280,2.1819
2626370,0.2693
2626400,0.4324
2626490,-0.2083
2626520,-0.0505
2626760,-1.2719
2626970,-0.4732
2627060,0.4553
2627150,0.4061
2627210,-0.5947
2627240,0.9104
2627420,-0.0097
2627660,-0.1421
2627690,-0.1133
2627720,-0.1655
2627810,-0.3283
2627900,-0.7163
2627930,0.8012
2627960,0.8270
2628020,-1.5348
2628140,0.3287
2628170,0.0409
2628200,-0.3029
2628500,-0.9646
2628530,0.6323
2628560,1.4661
2628740,-2.2333
2628830,-0.6030
2628890,1.1676
2628950,0.9620
2629120,0.5220
2629160,-0.8074
2629250,-0.2583
2629370,-0.2890
2629400,-0.8058
2629460,-1.5462
2629490,-0.9246
2629520,-0.1667
2629540,-0.3376
2629670,-0.3246
2629760,-2.8215
2629790,-0.1728
2629910,0.1881
2629940,2.3165
2630030,1.1337
2630060,-0.4733
2630090,0.2555
2630120,-0.8941
2630210,-1.1704
2630300,0.9286
2630360,-0.3810
2630390,-1.7344
2630450,-0.0332
2630660,1.8269
2630780,-0.2488
2630840,0.0516
2630930,-0.2299
2630960,0.9699
2630990,0.3231
2631020,0.5223
2631320,-0.7710
2631380,-0.1970
2632220,-0.3836
2632250,1.6166
2632280,-1.2077
2632300,-0.3898
2632310,-1.1114
2632340,-0.3274
2632370,0.1183
2632550,1.6282
2632610,-0.1531
2632640,-0.0763
2632670,-0.0616
2632820,0.2652
2632850,1.3421
2632880,-0.3283
2632910,-0.3746
2632940,-0.1564
2633000,0.0545
2633030,-0.0445
2633090,-0.3889
2633120,-0.3472
2633360,-0.5019
2633410,0.2369
2633420,-0.0352
2633510,0.0111
2633540,-0.9740
2633720,0.2020
2633810,0.7320
2633840,0.0083
2633870,0.2662
2633900,0.4815
2633930,-0.6392
2634260,2.3794
2634380,0.3050
2634410,-0.4426
2634440,0.0143
2634470,0.5335
2634560,-0.2628
2634650,-0.5760
2634680,-1.6266
2634710,-0.2851
2634920,-0.7907
2634950,0.7624
2635160,1.1649
2635190,-0.5997
2635220,-0.3770
2635310,-0.5101
2635460,-0.0922
2635520,-0.2256
2635550,0.6077
2635730,0.0176
2635820,1.1231
2635850,-0.2755
2635910,0.6285
2635940,0.3586
2635970,-1.7161
2636060,-0.4503
2636120,-0.2209
2636270,0.7485
2636300,0.1270
2636330,-0.1223
2636390,-0.8930
2636420,0.9001
2636450,-2.0276
2636485,-0.2779
2636540,-0.3701
2636570,-0.4245
2636600,0.7164
2636630,-0.9526
2636660,0.6000
2700001,0.3133
2700005,0.9436
2700006,1.2756
2700007,0.6403
2700008,0.2730
2700013,0.9433
2700017,1.4915
2700019,1.2582
2700021,0.6588
2700022,0.5107
2700023,0.5089
2700088,1.0614
2700089,0.6432
2700090,1.0753
2700091,0.8012
2700099,-0.3203
2700100,0.6175
2700102,0.4684
2700103,-0.0403
2700104,1.0420
2700105,1.2848
2700106,0.5734
2700107,0.9092
2700108,0.6358
2700109,-0.5169
2700110,-0.3892
2700123,1.1778
2700124,0.2931
2700125,0.4762
2700126,0.9033
2700128,0.4977
2700130,0.2078
2700145,-0.3389
2700146,1.9509
2700161,0.4169
2700162,0.9229
2700163,0.1847
2700182,0.7201
2700231,0.8913
2700287,1.2261
2700294,1.1388
2700326,0.5615
2700328,0.4060
2700379,0.7431
2700383,1.5098
2702640,0.1904
2702730,0.7835
2702760,0.6166
2702910,-0.1861
2702930,1.0450
2702970,0.4433
2703030,0.5003
2703060,1.5139
2703150,1.6672
2703180,1.1707
2703450,0.2303
2703570,-0.2198
2703660,1.4372
2703690,0.6796
2703750,1.7774
2703870,1.3365
2704050,0.7295
2704440,0.7194
2704470,0.7722
2705430,0.1686
2705460,0.8152
2705660,0.7078
2705730,0.7447
2705760,0.8954
2705790,1.1311
2706060,0.7747
2706090,1.3549
2706150,0.1907
2706240,-1.0883
2707200,1.1649
2707290,0.5208
2707350,1.6891
2707380,0.4623
2707410,1.0385
2707470,1.1801
2707500,0.9668
2707590,0.5965
2708070,-1.0358
2708100,1.6980
2708190,1.4889
2708220,0.9933
2708910,0.1578
2709330,0.0172
2709420,1.2442
2709440,1.1589
2709480,0.6596
2709510,-0.4226
2709720,0.4825
2709750,0.3451
2710060,1.3615
2710090,0.7860
2710140,0.3006
2710170,2.0258
2710230,1.0679
2710260,0.9675
2711010,1.4549
2711040,0.6894
2711085,-0.1710
2711130,0.4678
2711190,1.2558
2711250,2.5338
2711370,1.1243
2711520,0.1962
2711670,2.6137
2711760,-0.0450
2711820,1.2618
2711880,1.0724
2711910,1.0985
2712240,1.2849
2712270,0.8711
2712300,0.9292
2712360,1.1472
2712420,0.1651
2712580,0.6927
2712900,0.5379
2713110,0.5479
2713140,0.4360
2713170,0.5004
2713530,1.1806
2713560,1.2233
2713590,0.9434
2713920,0.9163
2713980,0.8141
2714070,-0.1877
2714190,1.5448
2714220,1.8579
2714260,1.1314
2714280,1.1668
2714970,1.3178
2715000,0.2614
2715030,0.8379
2715510,-0.1321
2715750,1.3457
2716980,1.3703
2717100,0.6811
2717120,0.4896
2717220,0.9114
2717250,0.7294
2717520,0.7934
2717570,-0.2234
2717780,1.8372
2718030,0.3501
2718070,0.0720
2718090,0.6473
2718210,0.9247
2718240,0.4558
2718330,1.1323
2718570,0.2798
2718660,-1.0077
2718750,2.1948
2718780,1.3680
2718810,1.4614
2718940,0.8684
2718960,0.6726
2719170,-0.3506
2719320,0.5175
2720550,0.4389
2720580,0.9554
2720670,0.4740
2721240,-0.7137
2721270,0.6697
2721320,0.4159
2721360,0.7121
2721390,1.3280
2721420,0.6206
2721450,0.6062
2721480,0.8785
2721540,1.4427
2722920,2.0844
2722950,1.8354
2723010,0.1613
2723310,0.2511
2723370,0.6638
2723400,1.0052
2723430,1.7312
2723490,0.5911
2723520,0.4876
2723820,1.0253
2723850,0.7049
2723880,1.4172
2723910,1.2219
2723970,0.1868
2725050,-0.5132
