id,m_avg
1918840,1.0535
1918930,1.0271
1919140,0.5127
1919200,-0.2978
1919440,-0.4391
1919590,0.1125
1919650,0.3214
1919860,0.5690
1919890,0.2813
1920040,1.2526
1920130,0.0593
1920190,0.5780
1920250,0.3070
1920340,0.4111
1920460,-0.3006
1920580,-0.2673
1920610,0.1181
1920730,-0.1497
1920760,0.6209
1920820,0.4301
1920830,-0.0692
1920850,0.6352
1920910,1.1067
1920940,1.2408
1921000,0.1419
1921090,1.1329
1921210,0.1097
1921240,1.1749
1921600,0.3227
1921630,-0.1185
1921660,1.3481
1921840,0.6302
1921870,-0.1750
1922110,-0.6720
1922440,0.7673
1922470,1.1602
1922530,-0.6615
1923110,1.7949
1923160,0.5503
1923190,0.6754
1923340,-1.2699
1923790,0.1767
1924000,-0.1413
1924660,0.3349
1924720,0.6926
1924750,-0.3281
1924870,0.7074
1924960,-0.4039
1925140,-0.2224
1925200,0.8679
1925320,-0.5390
1925380,0.0646
1925590,0.9646
1925920,0.1034
1925980,0.8993
1926070,-0.2404
1926250,0.2628
1926280,0.0951
1926370,0.5186
1926400,-0.4699
1926580,0.9820
1926640,0.7645
1926730,-0.7005
1926790,0.0314
1926820,0.5093
1926850,0.1355
1926910,0.4587
1927000,1.0651
1927060,0.4068
1927270,0.4000
1927390,-0.6267
1927500,0.2775
1927600,0.1337
1927870,0.3455
1927960,1.1005
1927990,0.0641
1928050,-0.4272
1928110,0.6707
1928170,-0.1009
1928230,0.6555
1928680,0.8654
1928710,0.4222
1928980,-0.2075
1929010,1.0522
1929100,-0.3945
1929280,-0.8182
1929310,0.5227
1929490,0.0727
1929580,0.1493
1929730,-0.5416
1929760,0.3241
1930240,-0.2286
1930480,-1.1240
1930510,1.5909
1930540,1.2744
1930560,0.5138
1930630,0.6777
1930750,0.5321
1930780,-0.2562
1930900,0.6334
1930930,1.0935
1930960,-0.4792
1930990,-0.2558
1931020,0.7740
1931080,0.6534
1931110,-0.3607
1931290,0.0228
1931350,0.8064
1931470,0.1484
1931680,0.6251
1931800,0.2876
1931830,-0.1402
1931860,1.1232
1931920,0.1281
1931950,0.4463
1932010,0.6669
1999017,0.3411
1999019,0.0622
2000001,0.3315
2000002,0.6961
2000003,0.6965
2000004,1.5681
2000006,0.8586
2000007,0.1957
2000014,-0.0446
2000015,-0.0541
2000016,0.2358
2000017,0.2052
2000028,0.4397
2000030,0.2842
2000349,1.2416
2000350,1.3454
2000351,-0.6632
2000353,1.7295
2003180,0.4428
2003200,1.2676
2003210,0.2480
2003240,0.8231
2003300,1.0470
2003360,1.7586
2003390,0.4682
2003450,0.0809
2003480,-0.2619
2003540,-0.3523
2003630,0.6661
2003720,0.8137
2003780,0.9472
2003810,-0.1256
2003870,0.6423
2003900,0.2205
2003960,0.1602
2004050,-0.1259
2004200,0.7020
2004290,0.4390
2004410,0.5275
2004560,1.6799
2004590,0.2803
2004620,0.7530
2004670,1.4010
2004710,0.0066
2004740,0.0443
2004770,-0.0699
2004800,0.8507
2004830,0.5141
2004890,0.9035
2004920,0.5279
2004980,-0.5890
2005010,-0.2098
2005070,-0.1824
2005100,0.4149
2005130,0.4115
2005250,0.7446
2005280,0.5061
2005460,0.2822
2005490,1.4934
2005580,-0.8286
2005610,-0.1558
2005640,0.4517
2005700,-0.1075
2005730,0.1783
2005790,-0.3686
2005800,0.4323
2005820,-0.1622
2005850,0.5409
2005870,0.4638
2005940,-0.1833
2006000,0.1073
2006060,-0.2924
2006090,0.4130
2006120,0.5134
2006180,-0.7336
2006240,0.4278
2006270,-0.1516
2006300,0.5803
2006330,1.4056
2006360,-0.4050
2006390,-0.6677
2006420,1.4560
2006450,0.8511
2006480,0.5387
2006540,1.3235
2006580,0.1195
2006660,0.0409
2006840,0.6475
2006930,0.6686
2006960,0.6257
2007020,1.0697
2007050,0.0699
2007110,-0.0388
2007170,1.3796
2007290,0.7127
2007320,0.6184
2007350,0.2723
2007380,0.7193
2007470,-0.0142
2007560,-0.3673
2007590,0.0593
2007620,-0.1803
2007650,0.1096
2007710,0.6319
2007740,0.0141
2007750,0.2929
2007860,-0.2766
2007890,-0.0186
2007950,-2.0225
2007970,0.4711
2008070,-0.0093
2008190,-0.1160
2008250,0.3244
2008280,0.2368
2008340,0.5918
2008370,-0.2600
2008400,0.7488
2008430,-1.3387
2008550,-0.3383
2008610,-0.2967
2008730,-0.9071
2008970,1.2344
2009000,0.2627
2009030,0.4536
2009140,1.1765
2009180,1.0309
2009240,1.0536
2009320,0.7453
2009360,-0.3186
2009390,-0.3190
2009420,0.7861
2009450,0.7672
2009510,0.5980
2009570,0.7195
2009840,0.5782
2009900,0.2357
2009960,0.3359
2009990,0.4604
2010020,0.6734
2010140,1.2139
2010170,-0.2129
2010230,0.4250
2010260,-0.2646
2010320,-0.1537
2010350,0.2729
2010410,0.3699
2010500,0.5776
2010560,0.1544
2010620,0.4923
2010650,1.2644
2010680,1.1956
2010710,-0.2113
2010800,0.2848
2010890,0.2271
2011080,1.3081
2011100,0.9089
2011130,-0.3477
2011250,0.3595
2011310,0.1347
2011370,0.0126
2011430,0.1307
2011490,0.5427
2011520,-0.4125
2011550,0.7712
2011640,0.8537
2011700,1.4877
2011820,0.8002
2011850,1.0425
2012000,2.1074
2012030,0.6679
2012090,-0.2371
2012150,-0.5078
2012180,0.2395
2012210,0.0650
2012260,-1.1822
2012300,0.9370
2012360,-0.8366
2012420,-1.0447
2012450,0.8727
2012510,0.7077
2012630,0.1310
2012810,0.3970
2012840,0.0345
2012870,0.6976
2012990,-1.1187
2013020,0.4596
2013050,0.2987
2013110,0.6387
2100030,-0.2059
2100070,0.0254
2100081,0.1764
2100090,2.6984
2100120,0.2271
2100150,-0.0536
2100210,0.2712
2100240,-0.6157
2100270,-0.7255
2100300,-0.0358
2100330,-0.2914
2100360,1.1792
2100390,-0.1628
2100420,-0.8672
2100480,-0.7381
2100510,0.4510
2100540,-0.0675
2100570,0.1131
2100620,-0.1063
2100630,0.9697
2100660,-0.3537
2100690,-0.6309
2100720,0.1671
2100750,-0.2009
2100780,-0.3176
2100810,-0.5603
2100840,0.1108
2100870,0.4440
2100900,0.5372
2100930,-0.4825
2100960,-0.4287
2100990,-0.5726
2101020,-0.1795
2101050,0.0434
2101110,-1.0454
2101150,-0.6335
2101200,-0.0182
2101230,-0.5760
2101260,-0.6026
2101290,-0.5892
2101320,0.8497
2101350,-1.4172
2101380,0.0304
2101410,-0.7606
2101440,-0.3336
2101470,0.6302
2101500,-0.6611
2101530,-1.0687
2101590,-0.1272
2101620,0.2653
2101650,0.0192
2101680,-1.2421
2101710,-0.7924
2101740,-0.7429
2101760,-0.8964
2101800,-0.9112
2101860,0.4050
2101920,-0.3422
2101950,0.4235
2101980,-0.9956
2102010,-0.4338
2102040,1.6597
2102100,-0.7485
2102130,-0.9495
2102160,-0.3871
2102220,0.3875
2102250,-0.4254
2102280,0.5744
2102300,-0.1665
2102340,-0.1780
2102400,-0.6808
2102460,0.4196
2102490,-0.2275
2102520,0.2736
2102540,-0.3440
2102580,-0.2056
2102640,0.1446
2102670,0.2267
2102710,0.5003
2102760,-0.7072
2102790,-0.6984
2102860,0.0922
2102910,0.2093
2102940,-0.8099
2102990,-0.8545
2103000,-0.7568
2103030,-0.0984
2103060,0.6702
2103090,0.3126
2103120,-0.2676
2103150,-0.7844
2103180,0.3554
2103210,0.2226
2103240,-0.8842
2103270,-0.6940
2103330,-0.4759
2103360,-0.2521
2103390,-1.0849
2103480,-0.4423
2103510,-0.5239
2103540,0.3231
2103630,-0.5468
2103690,0.4713
2103720,0.0557
2103750,-0.2873
2103780,0.2101
2103810,0.4318
2103840,-0.6680
2103870,-0.0648
2103900,-0.3528
2103960,0.6088
2103990,-0.4495
2104020,0.2330
2104050,0.4748
2104080,-1.0249
2104110,-0.4232
2104140,-0.3845
2104170,-0.9010
2104200,0.0629
2104250,0.0107
2104260,-1.1910
2104290,0.1070
2104380,1.2013
2104410,-0.4801
2104440,-1.6469
2104470,-0.7076
2104500,-0.0090
2104530,0.8942
2104560,-0.4102
2104590,-0.0662
2104620,-1.3405
2104650,-0.8377
2104680,0.1178
2104710,-0.9927
2104740,-0.2485
2104770,-0.3490
2104800,-0.1732
2104830,1.0138
2104860,-0.6621
2104890,-0.3784
2104950,0.2916
2104980,-0.4352
2105040,-1.0876
2105070,0.1891
2105100,-0.3989
2105130,0.4945
2105160,-0.0323
2105190,-1.0804
2105220,0.6397
2105260,0.2054
2105320,-0.0998
2105400,-0.1901
2105430,0.1263
2105490,0.1795
2105520,0.0191
2105550,-0.4450
2105580,-0.0843
2105610,-0.7923
2105640,-0.2496
2105700,0.3801
2105730,0.0372
2105760,-0.3256
2105790,-0.1890
2105820,-0.4509
2105880,0.5448
2105910,-0.1833
2105940,-0.2674
2105970,-0.3760
2106000,0.3320
2200022,2.8726
2200023,-1.0050
2200030,-1.0168
2200039,0.7543
2200040,-2.8480
2200056,2.8578
2200057,-4.4529
2200060,-0.6057
2200090,-0.2398
2200120,-1.2218
2200125,-0.0042
2200150,-1.7368
2200180,-0.8398
2200210,-1.3871
2200240,-2.2260
2200270,-0.5023
2200300,-1.5998
2200330,-0.7327
2200360,-1.4442
2200390,-1.0838
2200420,-1.0702
2200450,-2.1234
2200480,-1.4730
2200510,-1.2055
2200540,-1.7059
2200570,-2.0260
2200600,-1.8702
2200630,-0.9166
2200660,-1.6697
2200690,-1.0058
2200720,-0.9354
2200750,-1.4490
2200780,-1.3067
2200810,-0.5571
2200840,-1.1976
2200870,-0.7375
2200900,-0.9444
2200960,-0.6954
2200990,-0.9496
2201020,-0.0885
2201050,-2.9942
2201080,-1.3931
2201110,-1.9279
2201140,-1.6323
2201170,-1.5894
2201200,-0.4260
2201230,0.1074
2201260,-1.9303
2201290,-1.1140
2201320,-2.0038
2201350,-1.6910
2201380,-0.9654
2201410,-0.4361
2201440,-0.0977
2201470,-3.5943
2201500,-0.9681
2201530,-1.2591
2201560,-1.4143
2201590,-1.2248
2201620,-0.8692
2201650,0.0009
2201680,-1.6511
2201710,-2.2180
2201740,-0.8447
2201770,-1.7688
2201800,-0.7370
2201830,-0.0508
2201860,-1.3222
2201890,-1.6307
2201920,-1.0026
2201950,-0.8804
2201980,0.0694
2202010,-1.1013
2302610,-0.0772
2302640,0.1233
2302820,0.9286
2302850,1.4886
2303150,-0.4337
2303210,0.9300
2303290,0.3007
2303510,-0.0921
2303780,0.5936
2303870,-0.5035
2303930,1.8242
2304895,-0.6964
2305500,0.7080
2305670,2.0940
2306000,0.6559
2306060,0.8018
2306160,0.8073
2306510,0.5494
2306840,0.6490
2307140,0.7461
2307320,-0.7333
2307530,0.0711
2307710,0.4529
2307800,-0.2905
2308160,-0.9657
2308250,-0.4438
2308280,-0.6772
2309330,0.2678
2309930,0.0155
2310380,0.1237
2310500,-0.0387
2310530,1.1692
2310590,-0.0955
2310710,0.3379
2310770,-0.2567
2310860,0.0530
2310890,-0.4427
2310950,0.8471
2310980,-0.2022
2311100,-0.0563
2311130,1.2178
2311160,0.3395
2311250,-0.0881
2311370,0.7771
2311400,-0.6244
2311430,0.1849
2311520,-1.3020
2311550,-0.4560
2311580,-1.2083
2311610,-1.1603
2311670,0.1996
2311730,-0.8518
2311790,-0.1232
2311880,0.2180
2312330,0.0118
2313110,0.2546
2313350,-0.8252
2313490,1.2286
2313560,-0.0717
2313860,-0.2956
2313970,0.8237
2313980,-0.3953
2314100,2.0754
2314130,1.4946
2314160,0.4147
2314190,-0.5063
2314210,-0.0587
2314240,1.7985
2314300,0.6417
2314330,-0.3907
2314440,-0.5245
2314470,0.4221
2314530,-0.8478
2314560,-0.7628
2314590,-0.3907
2314610,-0.4979
2314670,-0.0053
2314700,0.4391
2314761,-0.0678
2314762,0.5329
2314765,-0.1370
2314767,-0.1619
2314768,0.4408
2314772,0.1053
2314773,1.6402
2314775,0.2203
2314776,-0.0237
2314777,0.3367
2314778,1.1501
2314779,0.0147
2314780,-0.1149
2314782,0.4393
2314783,-0.5306
2314784,0.0525
2314785,-0.4538
2314787,-0.0543
2314788,0.1917
2314789,0.9299
2314790,0.1963
2314791,0.0224
2314793,0.1943
2314794,-0.4033
2314795,-0.6750
2314796,-0.5465
2314805,-0.2834
2314806,-0.1772
2314809,0.1059
2314815,0.6269
2400027,-1.6338
2400030,-0.0255
2400060,0.6574
2400090,-1.9947
2400120,0.0159
2400150,0.9034
2400180,0.0444
2400210,0.9504
2400240,-0.4104
2400270,-0.3104
2400300,-1.0489
2400330,0.6779
2400360,-0.0558
2400390,0.6360
2400420,1.3942
2400450,-0.6227
2400480,0.7685
2400510,-1.2803
2400540,0.5817
2400570,-0.5538
2400600,0.4234
2400630,-0.1821
2400660,0.0997
2400690,-0.3658
2400720,1.3561
2500001,0.7218
2500002,0.2669
2500013,0.8074
2500043,1.6786
2500067,2.3298
2500542,0.9608
2500544,0.5729
2501650,0.7013
2501680,2.6380
2501710,2.5610
2501740,0.9081
2501780,-0.0111
2501800,0.8494
2501860,1.0738
2501890,1.4543
2501920,1.4991
2501950,2.5634
2501980,2.4669
2502040,0.8191
2502100,1.5584
2502160,-0.6751
2502190,1.0265
2502220,1.3039
2502250,1.0301
2502280,0.9722
2502310,1.0176
2502400,2.2774
2502430,0.8537
2502460,0.7891
2502490,2.9553
2502520,0.4836
2502530,0.8285
2502550,1.1530
2502580,1.4731
2502640,0.9738
2502670,0.8382
2502715,0.7769
2502790,-0.5045
2502820,0.7001
2502850,3.2193
2502880,2.3959
2502910,1.8982
2502940,1.9784
2502970,1.7441
2503030,1.1771
2503060,1.9264
2503090,-0.7651
2503120,1.2054
2503150,2.5735
2503240,1.1515
2503270,0.7167
2503300,1.9567
2503330,3.4369
2503360,0.5234
2503390,0.4810
2503480,1.1390
2503510,2.1080
2503540,-0.6638
2503660,0.1308
2503750,0.1137
2503780,2.3562
2503840,2.8192
2503990,0.9300
2504020,1.1948
2504050,1.3092
2504080,0.8204
2504140,0.2457
2504200,0.8136
2504230,0.5773
2504260,2.7934
2504290,2.6196
2504320,0.3800
2504360,1.2349
2504410,1.9414
2504440,1.1198
2504500,1.3041
2504530,1.3664
2504560,1.6559
2504590,0.2095
2504620,1.6537
2504650,1.6787
2504770,-0.1820
2504800,0.6920
2504830,-0.5259
2504860,1.2985
2504890,-0.4927
2504950,1.3218
2504980,0.4597
2505010,2.0909
2505070,1.1681
2505100,0.4406
2505130,-0.2484
2505160,0.1353
2505220,1.2096
2505270,-0.2343
2505280,0.4599
2505370,1.6689
2505400,0.9934
2505490,0.1234
2505500,2.0849
2505580,1.6435
2505610,1.6265
2505670,2.0563
2505730,1.3950
2505740,0.5321
2505790,1.6024
2505880,2.3222
2505910,0.7258
2505940,1.4431
2505970,-0.1898
2506090,2.5085
2506150,0.8386
2506210,0.6105
2506240,2.0326
2506270,-1.7056
2506300,1.7263
2506330,2.4579
2506390,0.7135
2506420,0.6344
2506480,1.5687
2506510,1.7803
2506540,1.5485
2506630,1.2173
2506660,-0.9116
2506690,0.4045
2506720,0.2746
2506750,1.5325
2506780,0.5617
2506840,3.6568
2506900,1.8073
2506960,1.6092
2506990,2.0954
2507020,-0.4608
2507050,0.3811
2507080,1.3188
2507110,-0.4952
2507140,2.4611
2507170,0.3176
2507230,1.7695
2507260,2.0986
2507290,2.1606
2507320,0.9376
2507350,1.9188
2507410,1.8481
2507440,0.5783
2507470,2.1701
2507500,0.5706
2507530,2.2812
2507560,0.3180
2507590,2.0762
2507620,1.6689
2507680,1.5222
2507740,-0.0320
2507770,0.3405
2507830,2.0934
2507860,1.0777
2507890,0.9365
2507920,1.1986
2507980,1.9341
2507990,0.6428
2508040,0.1261
2508160,1.9844
2508220,1.5509
2508250,0.0961
2508280,0.2567
2508310,2.0866
2508340,2.1113
2508370,2.4887
2508430,-0.5818
2508580,1.5132
2508610,2.7392
2508640,2.4816
2508670,-0.2809
2508700,1.6520
2508730,1.5496
2508760,0.2697
2508790,0.9723
2508820,2.0609
2508850,0.7050
2508880,1.6900
2508940,0.3857
2509000,1.2602
2509030,2.0116
2509060,1.1997
2509090,1.2575
2509150,1.4219
2509180,-0.2599
2509210,1.7923
2509270,0.5655
2509300,0.1397
2509360,0.5600
2509420,1.4105
2509450,1.2847
2509600,0.4055
2509630,0.2775
2509690,1.5149
2509720,0.9547
2509780,1.2301
2509870,0.6991
2509900,-0.5255
2509930,-0.6279
2509990,1.9125
2510050,0.5799
2510140,1.7807
2510170,0.1116
2510200,1.5174
2510380,-0.2489
2510470,1.4009
2510500,0.3774
2510560,2.2611
2510590,1.5269
2510620,2.8138
2510710,2.5151
2510740,0.8507
2510770,2.8052
2510830,1.5003
2510860,1.0941
2510890,-0.0238
2510920,0.7654
2510950,0.8368
2510980,2.3838
2511010,-1.0251
2511040,0.7293
2511130,-1.1684
2511220,1.2487
2511250,0.7710
2511310,1.6228
2511340,2.9461
2511400,1.1164
2511430,1.7677
2511460,0.7951
2511490,1.1607
2511520,0.1863
2511580,1.0385
2511670,2.1822
2511740,1.4052
2511760,1.1780
2511850,0.7704
2511880,1.9168
2511910,1.2498
2511970,1.8608
2512000,0.6078
2512030,-0.0197
2512060,-0.0984
2512100,0.3472
2512180,0.8999
2512210,2.6520
2512240,-0.7477
2512270,2.4016
2512390,0.9093
2512420,1.2512
2512510,0.6377
2512570,2.4513
2512600,2.5859
2512630,0.3051
2512660,3.1992
2512750,2.7950
2512780,0.7865
2512810,2.6397
2512840,0.6428
2512930,0.8084
2512990,1.1279
2513020,2.4233
2513050,1.3105
2513080,-0.3695
2513110,2.9838
2513170,0.3585
2513200,0.9549
2513230,-0.4820
2513290,2.1832
2600005,-1.9740
2600006,-0.2679
2600007,0.1784
2600012,-0.6017
2600013,-0.0340
2600015,-1.5613
2600016,-0.4318
2600017,0.0933
2600018,-0.8386
2601001,-4.0584
2601890,-0.5768
2601920,-0.2583
2601950,-0.8700
2601980,-0.7438
2602070,-1.5598
2602160,-0.8061
2602190,-0.0596
2602220,-0.5440
2602520,-0.2582
2602550,0.3877
2602640,-0.4319
2602670,0.2367
2602730,-0.5737
2602790,0.1926
2602820,1.6192
2603240,0.0774
2603510,-0.2890
2603540,-1.7084
2603600,-0.1862
2603690,0.3186
2603810,-1.6512
2603870,-1.2425
2603900,-0.5729
2603990,-1.0465
2604020,-0.8303
2604170,-0.3506
2604260,-0.5600
2604290,-0.5150
2604320,-0.7282
2604440,-0.7269
2604470,0.3998
2604500,-3.2265
2604530,-1.0118
2604620,0.1262
2604650,-1.3312
2604740,-1.6522
2604800,-1.3982
2604830,-2.7305
2604950,-0.1793
2605010,0.9381
2605430,0.2087
2605780,-0.3757
2605820,-0.4425
2605850,1.7145
2606000,-0.1196
2606090,1.7373
2606270,-0.9911
2606500,0.1596
2606510,0.2996
2606570,-0.3230
2606600,-0.4257
2606630,-0.4957
2606720,0.2898
2606780,-2.0507
2606840,0.0348
2606870,1.0075
2606900,-0.3167
2606930,-0.4414
2606960,-0.3002
2606990,0.2352
2607040,-0.1148
2607080,-0.2535
2607140,-0.3740
2607170,-1.0905
2607230,-2.8257
2607320,0.1028
2607530,-0.2691
2607560,1.3629
2607590,-0.0505
2607620,1.0517
2607690,0.1321
2607710,-0.8472
2607800,-0.5198
2607890,-0.8307
2608040,-0.8702
2608070,-1.5547
2608130,-0.6644
2608160,-0.8828
2608400,0.2181
2608430,-1.2324
2608520,0.0061
2608580,-1.3230
2608640,-1.1240
2608670,-0.5546
2608730,-0.0270
2608770,-0.3052
2608910,-0.3168
2608940,0.9724
2609150,0.4011
2609560,-0.5384
2609570,-0.0093
2609750,-0.3717
2609840,-0.5930
2609900,0.8299
2609930,0.0875
2610020,-0.5903
2610050,-0.1453
2610080,-1.5422
2610110,-0.1680
2610140,-0.9051
2610200,-0.5618
2610380,-0.6973
2610410,-0.8762
2610590,-1.2891
2610620,-0.0906
2610650,-0.5360
2610750,-0.7165
2610830,0.1108
2610860,-0.4058
2610980,-1.4668
2611030,0.2921
2611140,0.1792
2611190,-0.1831
2611400,-0.3119
2611430,0.4325
2611550,0.6553
2611600,-0.7284
2611610,-1.0860
2611640,-2.1756
2611670,-0.8026
2611700,-0.1356
2611910,-0.7253
2612000,-2.5856
2612030,1.0467
2612150,-0.8487
2612240,-0.4553
2612300,-0.0893
2612330,-0.7251
2612420,0.3362
2612450,-2.4643
2612480,2.0470
2612540,-1.5497
2612560,-0.3018
2612600,0.8128
2612690,-0.5630
2612810,-1.3823
2612930,-2.5550
2612960,-1.4649
2612990,0.7950
2613050,0.4704
2613090,-0.0905
2613500,-0.4634
2613530,0.1186
2613560,-1.2056
2614070,0.3362
2614100,-1.2105
2614230,-1.1022
2614250,0.3042
2614280,-0.9876
2614460,-1.6493
2614520,-2.3871
2614550,0.1533
2614570,-1.0125
2614610,1.5300
2614690,-0.9486
2614700,0.7416
2614730,-0.1580
2614760,0.6157
2614790,1.0041
2614820,-0.0299
2615060,0.6077
2615150,0.0596
2615390,-0.5309
2615420,-0.3214
2615450,-0.7476
2615540,-1.3867
2615730,0.3639
2615750,-1.6206
2615830,-0.4537
2615870,-0.3654
2615970,-0.6078
2615990,-0.6457
2616020,1.1123
2616050,-0.3204
2616080,-1.7547
2616110,-0.9574
2616320,0.2680
2616350,0.4175
2616380,0.7960
2616410,-0.0499
2616440,-2.2723
2616470,0.8053
2616500,-0.5324
2616830,-0.1630
2617160,-0.7142
2617220,0.6847
2617250,0.5192
2617370,-0.8892
2617400,0.5832
2617520,-1.6634
2617550,0.4006
2617640,-0.4962
2617700,0.3481
2617730,-0.5624
2617760,-2.2290
2617820,-1.4440
2617860,-0.9613
2617880,-1.1627
2617910,0.7475
2617940,1.6633
2617970,-0.1229
2618030,-1.7312
2618180,-0.2185
2618270,-1.1658
2618330,-2.8773
2618360,-0.6779
2618390,-0.5566
2618420,-0.2811
2618450,-0.0830
2618480,-0.1053
2618510,-1.5302
2618540,-0.3930
2618570,0.4293
2618600,-0.7146
2618720,0.5949
2618810,-0.5277
2618840,1.3552
2618930,-0.4278
2618990,0.5496
2619050,0.0916
2619100,-0.5537
2619140,-1.8087
2619170,-0.9462
2619250,-0.4282
2619410,-0.0404
2619470,-0.7050
2619530,-0.1198
2619580,-0.1047
2619620,-1.3323
2619800,-0.2974
2619830,1.1060
2619890,0.0685
2619920,-0.6433
2619950,-1.5151
2620010,-1.0083
2620050,-1.1170
2620070,-0.7288
2620160,-1.0141
2620280,-0.1724
2620310,-0.1866
2620340,-0.1215
2620380,0.5916
2620400,-0.6274
2620550,-0.1576
2620610,-0.6169
2620670,0.4427
2620700,-0.2988
2620730,1.3017
2620820,1.0402
2620850,-0.4771
2620880,-0.1927
2620910,-0.8686
2620940,-0.5953
2620980,0.1250
2621120,-0.4118
2621150,-2.0512
2621180,-0.3277
2621210,-0.3510
2621240,-0.2862
2621390,-0.1018
2621450,-0.8043
2621570,-1.1415
2621600,-1.7534
2621690,0.1110
2621840,0.4918
2621870,0.1805
2622050,0.7519
2622200,0.1438
2622290,-1.7056
2622320,-0.0667
2622350,-0.8853
2622380,0.2979
2622410,-0.2693
2622470,-0.8966
2622500,-0.1552
2622620,-0.9459
2622740,-0.6209
2622800,-1.1033
2622830,-0.1196
2622860,-0.4704
2622970,0.2929
2622980,-0.1492
2623040,0.7105
2623070,0.2212
2623100,0.0518
2623130,-0.5310
2623160,-0.8312
2623250,1.0078
2623280,-1.3712
2623310,0.0002
2623460,-1.3156
2623490,0.0505
2623520,-0.7032
2623550,-0.4405
2623580,-0.5047
2623610,-0.3793
2623670,-0.8458
2623790,-0.6205
2623820,0.8338
2623850,0.4349
2623910,-0.5835
2624000,-0.7446
2624120,0.0911
2624150,-1.0460
2624180,-0.4041
2624420,-0.3432
2624570,-0.7736
2624600,-1.1913
2624630,-1.4890
2624690,-1.4515
2624720,-1.4271
2624750,-0.2479
2624810,-0.3726
2624840,-2.3089
2624870,-3.4772
2624960,0.1346
2625020,-0.1075
2625140,0.2673
2625230,-0.3948
2625290,0.6116
2625320,-0.6512
2625350,-0.8417
2625400,-0.3178
2625560,-0.0401
2625650,-1.2190
2625680,-0.2481
2625740,1.3350
2625780,-0.9559
2625800,0.9718
2625950,0.0018
2625980,1.7544
2626010,-0.3143
2626040,-0.0818
2626130,2.1258
2626190,-2.4720
2626220,-0.9787
2626280,1.9257
2626370,0.0103
2626400,-0.0224
2626490,-0.5497
2626520,-0.2627
2626550,-0.3681
2626760,-1.4007
2626970,-0.8592
2627060,0.0306
2627150,0.4440
2627210,-0.7768
2627240,0.5828
2627420,-0.4471
2627660,-0.2437
2627690,-0.5633
2627720,-0.5331
2627810,-0.5882
2627900,-0.9207
2627930,0.6191
2627960,0.5994
2628020,-0.4988
2628140,0.0940
2628170,-0.3730
2628200,-0.6470
2628500,-1.3507
2628530,0.2187
2628560,1.2101
2628740,-2.4972
2628830,-1.0022
2628890,0.7207
2628950,0.8481
2629120,0.1950
2629160,-1.1646
2629220,0.1221
2629250,-0.5510
2629370,-0.5935
2629400,-0.7447
2629460,-2.2033
2629490,-1.1486
2629520,-0.4940
2629540,-0.3576
2629670,-0.6342
2629760,-3.1983
2629790,-0.6463
2629910,0.0056
2629940,2.0680
2630030,0.9805
2630060,-0.9373
2630090,-0.0931
2630120,-1.4676
2630210,-1.5646
2630300,0.6628
2630360,-0.6431
2630390,-2.1596
2630450,-0.1490
2630660,1.5541
2630780,-0.3612
2630840,-0.2880
2630930,-0.4615
2630960,0.5267
2630990,0.0310
2631020,0.4289
2631320,-1.0439
2631380,-0.4327
2632220,-0.8282
2632250,1.2173
2632280,-1.5880
2632300,-0.6453
2632310,-1.7144
2632340,-0.8024
2632370,-0.2230
2632550,1.5985
2632610,-0.5893
2632640,-0.4650
2632670,-0.3990
2632820,0.0626
2632850,1.0419
2632880,-0.3406
2632910,-0.7901
2632940,-0.5622
2633000,0.1326
2633030,-0.1452
2633090,-0.6433
2633120,-0.4203
2633360,-0.4600
2633410,0.1731
2633420,-0.2635
2633510,-0.1826
2633540,-1.3152
2633720,-0.0185
2633810,0.5554
2633840,-0.2818
2633870,-0.0755
2633900,0.2140
2633930,-0.8295
2634260,2.0732
2634380,-0.2555
2634410,-0.5999
2634440,-0.3637
2634470,0.3018
2634560,-0.6228
2634650,-0.7988
2634680,-1.8518
2634710,-0.5908
2634920,-1.3573
2634950,0.5975
2635160,0.8933
2635190,-1.0061
2635220,-0.6875
2635310,-0.8199
2635460,-0.1945
2635520,-0.6875
2635550,0.0090
2635730,-0.3237
2635820,0.6328
2635850,-0.5616
2635910,0.3122
2635940,0.3292
2635970,-2.1169
2636060,-0.6620
2636120,-0.6626
2636270,0.4164
2636300,-0.1023
2636330,-0.1378
2636390,-0.9809
2636420,0.6583
2636450,-2.2353
2636485,-0.6101
2636540,-0.6129
2636570,-0.7542
2636600,0.5180
2636630,-1.4657
2636660,0.4018
2700001,-0.1248
2700005,0.4639
2700006,1.4010
2700007,0.3767
2700008,-0.2002
2700013,0.6189
2700017,1.0807
2700019,0.9873
2700021,0.4224
2700022,-0.0001
2700023,0.4494
2700024,0.2958
2700025,-3.3611
2700026,-2.0232
2700088,0.1985
2700089,0.2554
2700090,1.0708
2700091,0.4930
2700099,-0.5201
2700100,0.5064
2700102,0.0232
2700103,-0.5312
2700104,0.6704
2700105,1.2947
2700106,0.5748
2700107,0.7509
2700108,0.1540
2700109,-0.3330
2700110,-0.0691
2700123,0.7501
2700124,0.1848
2700125,0.8092
2700126,0.5279
2700128,0.3094
2700130,0.2673
2700132,1.0867
2700145,-0.2321
2700146,1.7836
2700161,0.3083
2700162,0.5315
2700163,-0.2196
2700182,0.4956
2700183,0.0402
2700231,0.7927
2700287,1.3149
2700294,0.9945
2700326,0.3782
2700328,0.0166
2700379,0.4444
