id,p_coh
4846350,-0.1280
4846380,-0.0281
4846440,-0.0551
4846500,-0.0118
4846530,0.1023
4846620,0.0667
4846650,-0.0722
4846680,0.0431
4846710,0.0160
4899130,0.1045
4900030,0.0750
4900060,-0.0368
4900090,0.0726
4900120,0.0459
4900142,0.0271
4900150,-0.0055
4900210,0.0326
4900240,-0.0403
4900270,-0.0002
4900300,0.0177
4900330,0.1035
4900360,0.0043
4900390,0.0180
4900420,0.0801
4900450,0.0361
4900480,0.0965
4900510,0.0081
4900540,0.0654
4900570,-0.0414
4900600,0.0173
4900630,0.0387
4900660,-0.0034
4900690,0.0815
4900720,0.1806
4900750,0.0585
4900810,0.0814
4900870,0.1275
4900900,0.0897
4900930,0.0166
4900960,-0.0008
4900990,0.0071
4901050,0.0533
4901080,0.0507
4901110,0.0018
4901140,0.1152
4901170,0.1126
4901200,0.0693
5000008,-0.0160
5002010,0.0006
5002040,0.0700
5002130,-0.1216
5002340,-0.1884
5002480,-0.0118
5002490,0.1384
5002640,0.0663
5002820,0.0295
5003240,0.0130
5003480,0.0682
5003690,0.0363
5003780,0.2313
5003810,0.0107
5003840,0.0087
5003870,-0.0374
5004560,0.1007
5004590,0.1191
5004650,0.0328
5004800,0.0977
5005310,0.0642
5005490,0.0584
5005610,0.0156
5005790,0.0433
5005840,0.1235
5006000,-0.0515
5006120,-0.0500
5006720,-0.0816
5006810,0.0077
5006930,-0.0080
5007050,-0.0480
5007470,0.0825
5007530,-0.0966
5007560,0.0826
5007600,-0.0963
5007650,-0.0106
5007980,-0.0920
5008250,0.0099
5009180,0.0304
5009360,-0.1515
5100060,0.0136
5100090,-0.0717
5100120,0.0234
5100152,-0.0375
5100180,0.0451
5100210,0.0761
5100240,0.0462
5100270,0.1119
5100300,-0.0104
5100360,0.0682
5100390,0.0191
5100420,0.0763
5100450,0.0058
5100480,0.0534
5100510,0.0119
5100540,-0.0944
5100560,0.0310
5100600,0.0676
5100660,0.0472
5100690,0.0714
5100720,0.0902
5100750,-0.0785
5100780,0.0736
5100810,0.0051
5100840,0.0631
5100870,-0.0139
5100930,0.0279
5100960,0.1208
5100990,0.1369
5101020,0.1545
5101050,0.0846
5101080,-0.0098
5101110,-0.0155
5101140,0.0962
5101170,0.0714
5101200,0.0468
5101260,-0.0218
5101320,-0.0133
5101350,0.0453
5101380,0.0995
5101410,0.1144
5101440,0.0228
5101470,0.0302
5101510,0.0682
5101560,0.0793
5101590,0.0655
5101620,0.0817
5101650,-0.0140
5101690,0.1440
5101710,0.0318
5101740,-0.0924
5101770,-0.0770
5101800,0.1255
5101830,-0.0101
5101860,-0.0497
5101890,-0.0281
5101920,-0.0210
5101980,-0.0086
5102010,0.1005
5102070,0.0795
5102100,0.1030
5102120,0.0187
5102160,0.0233
5102190,-0.0071
5102250,0.1091
5102280,0.0467
5102310,-0.0112
5102340,-0.0272
5102360,0.1243
5102370,0.0573
5102390,-0.0216
5102400,-0.1299
5102430,0.0534
5102460,-0.1073
5102490,0.0583
5102520,0.0924
5102580,-0.0060
5102610,0.1967
5102640,0.0106
5102670,0.0062
5102710,0.1666
5102730,0.0955
5102760,0.0958
5102790,-0.0099
5102820,0.0991
5102850,0.0318
5102880,0.0066
5102910,0.0738
5102940,0.0911
5102980,0.1272
5103000,0.0336
5103030,0.0572
5103060,0.0148
5103090,0.1021
5103130,0.0670
5103150,0.0586
5103180,-0.1255
5103210,0.0322
5103240,-0.1169
5103270,0.0881
5103300,0.1225
5103330,0.0584
5103370,0.0807
5103390,0.0298
5103420,-0.0035
5103460,-0.0193
5103480,0.0072
5103510,-0.0129
5103520,0.0980
5103600,0.1284
5103640,0.0300
5103660,0.0972
5103690,-0.0066
5103710,0.0443
5103750,0.0539
5103780,0.1449
5103810,0.0728
5103840,0.1102
5103870,0.0854
5103900,0.1211
5103930,-0.0469
5103980,0.0351
5104020,0.0020
5104050,0.0767
5104080,0.1440
5104110,0.1314
5104150,0.0616
5300001,0.0937
5300003,0.0907
5300030,0.0613
5300150,0.0287
5300240,0.0289
5300300,0.1562
5300380,0.0752
5300390,0.0885
5300420,0.0873
5300480,0.1743
5300570,-0.0695
5300660,0.0281
5300690,0.0051
5300780,0.0587
5300810,0.0723
5300950,-0.1015
5300960,0.1309
5300990,0.0123
5301080,0.0395
5301110,0.0911
5301140,0.0735
5301170,0.0744
5301200,-0.0818
5301230,0.0071
5301320,0.1427
5301410,0.1534
5301470,0.0866
5301630,-0.0392
5302070,0.0371
5302280,0.0909
5302310,0.0354
5302370,-0.0134
5302400,0.0936
5302460,0.0138
5302490,0.1010
5302610,0.0690
5302670,0.1493
5302700,0.0587
5302820,-0.0598
5302850,0.0200
5302880,0.0753
5302910,-0.0856
5302940,0.1307
5303090,0.0125
5303150,0.2456
5303180,0.1381
5303210,0.0322
5303510,0.0750
5303540,0.1803
5303660,-0.0677
5303750,0.1110
5303930,-0.0092
5303960,0.1366
5304020,-0.0274
5304200,0.1683
5304230,0.0901
5304260,0.0852
5304470,0.0387
5304620,0.1591
5304650,0.0591
5304860,0.0857
5304920,0.0483
5304950,-0.0633
5305220,-0.0680
5305280,0.0406
5305310,0.0668
5305370,-0.0080
5305400,0.1476
5305430,0.1528
5305460,-0.0172
5305610,-0.0030
5305670,0.0039
5305730,0.0568
5305760,0.0463
5305790,-0.0108
5305850,0.0806
5305910,0.0696
5305940,0.1005
5306180,0.1255
5306220,-0.0135
5306450,0.0699
5306480,0.0959
5306570,0.1507
5306690,0.0791
5306750,0.1265
5306820,0.0671
5306900,0.0285
5306930,-0.0009
5306960,0.1209
5307020,0.1521
5307080,0.1051
5307230,0.1957
5307320,0.1330
5307350,0.1768
5307440,-0.0655
5307470,0.1675
5307620,0.0759
5307710,0.1295
5307740,0.0861
5307770,0.0918
5307830,0.1081
5307900,0.1487
5307920,0.0976
5308020,0.0043
5308040,0.1178
5308130,0.1088
5308160,0.1729
5308250,0.0172
5308340,0.0985
5308460,0.0997
5308550,0.1126
5308610,0.1567
5308670,0.0949
5308700,0.0843
5308760,0.0439
5308940,-0.0438
5308970,0.0335
5309100,0.1301
5309150,0.3091
5309180,0.1074
5309270,0.0725
5309360,0.1129
5309450,0.0036
5309480,0.0704
5309510,0.2194
5309540,0.0715
5309660,-0.0590
5309690,0.0290
5309720,0.0205
5309780,0.0665
5310050,0.0511
5310110,-0.0073
5310140,0.1060
5310170,0.0521
5400030,0.1289
5400060,0.0911
5400090,0.1863
5400120,0.1120
5400150,0.0755
5400180,0.0470
5400210,0.1548
5400240,0.1290
5400270,0.2289
5400300,0.0955
5400330,0.1121
5400360,0.1276
5400390,0.0401
5400420,0.1296
5400450,0.1000
5400480,0.1057
5400510,0.0575
5400540,0.2305
5400570,0.0834
5400600,0.1223
5400630,0.0230
5400660,0.1022
5400690,0.0821
5400720,0.0495
5400750,0.1400
5400780,0.0854
5400810,0.0192
5400840,0.1373
5400870,0.0708
5400900,0.1394
5400930,0.0624
5400960,0.0795
5400990,0.1757
5401020,0.0432
5401050,0.1264
5401080,0.2218
5401110,0.0912
5401140,0.1264
5401170,0.0200
5401200,-0.0259
5401230,0.0626
5401260,0.1046
5401290,0.0416
5401320,0.0981
5401350,-0.0087
5401380,-0.0492
5401410,0.0334
5401440,0.1161
5401470,-0.0166
5401500,0.1223
5401530,0.1337
5401560,0.0670
5401590,0.1306
5401620,0.0606
5401650,0.0658
5500016,0.0092
5500030,0.0151
5500052,0.1091
5500058,0.0237
5500060,0.0688
5500061,0.0548
5500210,0.0140
5500270,0.0320
5500300,0.1003
5500360,-0.0204
5500390,0.0392
5500420,0.0620
5500510,-0.0291
5500540,0.0264
5500600,0.0055
5500630,0.0402
5500720,0.0138
5500750,0.0209
5500810,0.0889
5500870,0.0582
5500900,-0.0227
5500960,0.0450
5501050,-0.0127
5501080,0.0738
5501140,0.0223
5501260,0.0108
5501350,0.0561
5501470,0.0903
5501500,-0.0537
5501590,-0.0568
5501740,-0.0282
5501770,0.0775
5501800,0.0603
5501830,0.0901
5501890,0.1531
5502040,0.0108
5502130,0.0961
5502160,0.1105
5502520,-0.0271
5502550,0.0175
5502640,0.0838
5502670,-0.0090
5502730,-0.0076
5502760,0.2717
5502790,-0.0792
5502820,0.0684
5502910,0.0511
5502970,0.0306
5503060,-0.0296
5503090,0.0676
5503180,-0.0723
5503210,0.1486
5503240,0.0134
5503510,0.0766
5503640,0.0571
5503690,-0.0059
5503840,0.0750
5503860,0.0557
5504020,-0.0351
5504050,0.0671
5504110,0.0634
5504230,0.0015
5504290,0.0923
5504320,0.1019
5504380,0.0695
5504440,0.0877
5504590,0.0590
5504620,0.0195
5504680,0.0901
5504740,0.0599
5504830,0.0579
5504920,0.0393
5504960,0.1109
5504980,0.0241
5505130,0.1319
5505160,0.0439
5505250,0.0930
5505280,-0.0536
5505460,0.2094
5505610,0.0160
5505670,-0.0311
5505820,-0.0937
5505910,0.0299
5505940,0.0514
5506000,0.0656
5506030,0.1168
5506060,0.0999
5506090,0.0214
5506140,0.0597
5506270,0.0836
5506540,0.1577
5506570,0.0430
5506600,0.0514
5506630,0.0139
5506690,0.0643
5506750,0.0785
5507020,0.0558
5507050,0.0250
5507260,0.0551
5507290,0.1750
5507320,-0.0134
5507380,0.0840
5507440,0.0107
5507470,0.0281
5507530,0.0101
5507590,0.0547
5507620,0.1054
5507710,-0.1604
5507770,0.0810
5508160,0.0575
5508190,0.0864
5508220,0.0040
5508250,0.0205
5508340,0.2132
5508520,-0.0521
5508610,0.1303
5508640,0.0805
5508700,-0.0761
5508760,0.0439
5508790,0.0597
5508820,-0.0108
5508850,0.0440
5508880,0.0124
5508910,0.1151
5508940,0.0556
5509000,0.0277
5509030,0.0300
5509060,-0.0042
5509070,-0.1261
5509090,0.0339
5509130,-0.0406
5509210,-0.0622
5509510,0.1839
5509570,0.1143
5509600,-0.0123
5509780,0.0138
5509810,0.0541
5509840,-0.0119
5509870,-0.0692
5509960,0.1153
5509990,0.1156
5510060,0.0475
5510140,0.0150
5510170,0.1190
5510230,0.1299
5510320,0.0833
5510350,-0.0136
5510380,-0.0540
5510470,0.0985
5510560,-0.0293
5510590,0.0750
5510620,0.1599
5510740,-0.0248
5510770,0.0663
5510830,0.1613
5510890,-0.0618
5510920,0.0257
5510950,0.0901
5510980,0.1156
5511010,0.0858
5511100,0.0885
5511130,0.1359
5511160,0.1539
5511190,-0.0695
5511220,-0.0836
5511310,-0.0535
5511350,0.0962
5511370,0.0499
5511610,-0.0266
5511640,-0.0034
5511730,0.1028
5511820,-0.0109
5511850,0.0890
5511940,-0.0868
5512000,0.0888
5512060,-0.0475
5512150,0.1614
5512330,-0.0171
5512360,-0.0416
5512540,-0.0010
5512660,0.0364
5512720,-0.0013
5512810,0.0432
5512960,-0.0619
5513020,0.1251
5513050,-0.0495
5513170,0.0510
5513230,0.1661
5513260,0.0689
5513350,-0.0058
5513410,-0.0309
5513530,-0.0259
5513620,0.0068
5513650,-0.0183
5513680,0.0157
5513710,-0.0035
5513800,0.0552
5513860,0.1108
5513890,0.1356
5513950,0.0721
5514010,0.1063
5514040,-0.0378
5514130,0.0284
5514160,-0.0156
5514190,0.0243
5514220,0.0761
5514250,0.0956
5514430,0.0027
5514490,-0.0275
5514550,-0.0304
5514610,0.1011
5514640,-0.0083
5514670,0.0413
5514820,0.0736
5514910,0.0151
5514940,-0.0195
5514970,0.0095
5515090,0.0110
5515120,0.0657
5515180,-0.0201
5515330,-0.0113
5515360,0.0544
5515450,0.1074
5515660,0.0329
5515750,0.0901
5515780,-0.0061
5515810,0.1476
5515840,-0.0002
5515870,0.0866
5515900,0.1079
5515930,-0.0108
5515960,0.0551
5515990,0.0075
5516230,0.0348
5516260,0.0568
5516290,-0.0029
5516320,0.0796
5516350,0.0711
5516410,-0.0485
5516440,0.0101
5516500,-0.0278
5516650,0.1013
5516680,0.0887
5517040,0.0533
5517070,0.0671
5517100,0.0522
5517160,0.0582
5600730,0.1276
5601030,0.1164
5601470,0.1476
5601980,0.1437
5602070,0.1382
5602140,0.2473
5602370,-0.0118
5602760,0.1756
5602870,0.1051
5602990,0.1698
5603310,0.0718
5603770,0.1536
5604060,0.1987
5604120,0.0428
5604510,0.1870
5605090,0.0261
5605160,0.1280
5605220,0.0462
5605302,0.2080
5605695,0.1737
5605762,0.1987
5605830,0.0249
5606240,0.0640
