id,p_grd
5302370,0.8142
5302400,1.0463
5302460,0.9404
5302490,1.0197
5302610,1.0524
5302670,1.1851
5302700,1.0876
5302820,0.8910
5302850,1.0493
5302880,1.0237
5302910,0.8933
5302940,1.0777
5303090,1.0504
5303130,1.0349
5303150,1.2181
5303180,0.9026
5303210,0.9248
5303510,0.9485
5303540,1.1777
5303570,0.9579
5303600,0.8447
5303660,0.8787
5303750,1.0247
5303810,0.9171
5303930,0.8911
5303960,1.1444
5303990,1.0102
5304020,1.0786
5304170,1.0421
5304200,1.1009
5304230,1.0773
5304260,0.9987
5304470,0.9998
5304560,1.0439
5304620,0.9668
5304650,0.7862
5304740,0.8760
5304860,1.0151
5304920,0.9744
5304950,0.8465
5305130,1.0677
5305160,0.9894
5305220,0.9412
5305280,1.0587
5305310,1.2294
5305370,0.8042
5305400,1.1293
5305430,1.1270
5305460,0.9733
5305490,0.9529
5305610,0.9728
5305640,0.8031
5305670,0.9615
5305700,0.9630
5305730,1.0141
5305760,0.9415
5305790,0.8052
5305850,0.9577
5305910,1.1155
5305940,0.9725
5306060,0.7603
5306090,0.8863
5306150,0.8869
5306180,1.1190
5306220,1.0511
5306240,1.0257
5306420,0.9149
5306450,0.9171
5306480,1.2871
5306570,1.1966
5306690,1.1012
5306750,1.1418
5306820,1.0943
5306840,1.0810
5306900,0.9864
5306930,0.8935
5306960,1.0763
5307020,1.1200
5307080,1.0457
5307230,1.1229
5307320,0.9166
5307350,1.0273
5307440,0.9701
5307470,1.1038
5307620,1.1892
5307710,1.1919
5307740,1.1359
5307770,1.0929
5307830,0.9604
5307900,1.1574
5307920,1.1153
5308020,0.9840
5308040,1.1394
5308070,1.0964
5308130,0.9481
5308160,0.9115
5308190,0.9724
5308250,0.9120
5308340,0.9095
5308460,1.1663
5308520,0.9058
5308550,0.9020
5308610,1.0258
5308670,1.1259
5308700,0.9138
5308760,0.9265
5308820,0.9537
5308910,0.9972
5308940,1.1364
5308970,1.0694
5309100,0.9560
5309150,1.2713
5309180,1.1026
5309270,1.0262
5309360,1.1176
5309450,0.9896
5309480,1.0051
5309510,1.2497
5309540,1.0093
5309660,0.9967
5309690,0.8774
5309720,0.8853
5309780,0.8849
5309810,0.9004
5309930,1.0339
5310050,1.0334
5310110,1.0615
5310140,0.8860
5310170,0.8931
5400030,1.0308
5400060,0.9204
5400090,1.0055
5400120,0.9802
5400150,0.8400
5400180,0.8572
5400210,0.8034
5400240,0.9462
5400270,1.2255
5400300,0.8936
5400330,0.9090
5400360,0.9474
5400390,0.7671
5400420,1.0501
5400450,0.9115
5400480,1.0878
5400510,0.8965
5400540,1.1087
5400570,0.8768
5400600,0.9111
5400630,0.9060
5400660,0.9086
5400690,0.8256
5400720,0.8699
5400750,0.8982
5400780,0.9295
5400810,0.8312
5400840,1.0469
5400870,0.8757
5400900,0.8535
5400930,0.9618
5400960,1.0798
5400990,1.0772
5401020,0.8420
5401050,0.9397
5401080,1.0623
5401110,0.8154
5401140,1.0180
5401170,0.9512
5401200,0.8554
5401230,0.8704
5401260,0.9247
5401290,0.7891
5401320,0.9317
5401350,0.9691
5401380,0.7784
5401410,0.9688
5401440,0.9123
5401470,0.7721
5401500,0.8216
5401530,0.9773
5401560,1.0056
5401590,1.2230
5401620,0.9202
5401650,0.9758
5500016,0.9430
5500030,1.0473
5500052,1.0173
5500058,0.9916
5500060,0.9388
5500061,1.0965
5500210,1.0608
5500270,1.0206
5500300,1.2538
5500330,0.8806
5500360,0.8460
5500390,1.0480
5500420,1.1056
5500510,0.8628
5500540,0.8882
5500600,0.8564
5500630,1.0867
5500720,0.8511
5500750,0.9463
5500810,1.0067
5500870,0.9375
5500900,0.7731
5500960,0.8526
5501050,0.8490
5501080,1.0152
5501140,0.9273
5501260,0.9535
5501350,0.9161
5501470,1.1278
5501500,0.9376
5501590,0.8742
5501680,1.1994
5501740,0.9262
5501770,0.9698
5501800,0.9966
5501830,1.1902
5501890,1.0854
5502040,1.0653
5502130,1.0666
5502160,1.0589
5502520,0.8402
5502550,1.0653
5502640,0.9375
5502670,0.9298
5502730,0.8892
5502760,1.0667
5502790,0.8338
5502820,0.9670
5502910,1.2207
5502970,1.0087
5503060,0.8430
5503090,0.9084
5503180,0.9684
5503210,1.0566
5503510,1.0147
5503640,1.0600
5503690,0.9751
5503840,1.0155
5503860,1.0879
5504020,0.9999
5504050,1.0094
5504110,0.9893
5504230,0.9412
5504290,1.0312
5504320,0.9774
5504440,1.0558
5504590,0.8696
5504620,0.9870
5504680,1.0428
5504740,1.0089
5504830,1.0156
5504920,1.0143
5504960,1.0272
5504980,1.1188
5505130,1.2166
5505160,0.8180
5505250,0.8928
5505460,1.0401
5505520,1.0505
5505610,0.7817
5505670,0.8533
5505820,0.8496
5505910,1.0030
5505940,0.9051
5506000,0.9317
5506030,1.0586
5506060,0.9259
5506090,0.9131
5506140,1.1395
5506270,1.0402
5506540,1.0517
5506570,1.0022
5506600,0.9772
5506630,0.9696
5506690,1.0101
5506750,1.0553
5507020,0.9553
5507050,0.9626
5507260,0.8896
5507290,1.0868
5507320,0.9041
5507380,0.9863
5507410,1.0875
5507440,0.7907
5507470,0.9924
5507530,0.9144
5507590,0.8607
5507620,1.0242
5507710,0.7847
5507770,1.0568
5508160,0.9625
5508190,1.1248
5508220,0.9277
5508340,1.1387
5508520,0.9281
5508550,1.0115
5508610,1.1211
5508640,1.0007
5508700,0.8204
5508760,1.0266
5508790,1.0036
5508820,0.8726
5508850,1.0077
5508880,0.8890
5508910,0.9584
5508940,1.0365
5509000,1.1251
5509030,0.9806
5509060,0.9629
5509070,0.6795
5509090,0.9796
5509130,0.8940
5509210,0.9824
5509510,1.1512
5509570,0.9976
5509600,0.8943
5509780,1.0104
5509810,1.0236
5509840,0.9914
5509870,0.8150
5509960,1.0712
5509990,1.1429
5510060,1.0186
5510140,0.9613
5510170,0.9464
5510230,0.9521
5510320,0.9968
5510350,0.8991
5510380,0.8148
5510470,1.0653
5510530,0.9712
5510560,0.9230
5510590,0.9438
5510620,1.1695
5510740,1.0188
5510770,0.8252
5510830,1.0823
5510890,0.9230
5510920,1.0533
5510950,0.9857
5510980,1.0109
5511010,1.1430
5511100,0.8604
5511130,1.0089
5511160,1.2117
5511190,0.9637
5511220,0.7506
5511310,0.8542
5511350,0.8801
5511370,1.0850
5511610,0.8409
5511640,0.8279
5511730,0.9857
5511790,0.8557
5511820,0.7426
5511850,1.0316
5511940,0.7365
5512000,0.8833
5512060,0.8745
5512120,1.0974
5512150,1.1423
5512330,1.0388
5512360,0.8506
5512540,1.1698
5512660,1.0656
5512720,0.9464
5512810,1.0711
5512960,0.9190
5513020,1.0054
5513050,0.8115
5513170,0.9174
5513230,1.0101
5513260,0.9620
5513350,0.9628
5513410,0.9694
5513530,0.9524
5513620,0.8806
5513650,0.8812
5513680,1.0067
5513710,0.9484
5513800,0.9840
5513860,1.0327
5513890,1.0927
5513950,1.0446
5514010,1.0830
5514040,0.9214
5514130,1.0622
5514160,0.8587
5514190,0.8623
5514220,1.0343
5514250,1.0227
5514340,0.9307
5514430,1.0315
5514490,0.9419
5514550,0.9041
5514610,1.1262
5514640,0.8983
5514670,0.8918
5514820,0.8188
5514910,0.9181
5514940,0.9885
5514970,0.8513
5515090,1.0239
5515120,0.9040
5515180,0.9602
5515330,0.9879
5515360,1.0844
5515450,1.2064
5515660,0.9840
5515750,1.0057
5515780,0.9244
5515810,1.1549
5515840,0.8216
5515870,0.9190
5515900,1.0062
5515930,0.9040
5515960,1.0396
5515990,0.8800
5516230,1.0070
5516260,0.8511
5516290,0.8849
5516320,1.0041
5516350,1.0417
5516410,1.0225
5516440,0.8397
5516500,0.8279
5516650,1.1056
5516680,1.0686
5517040,0.9320
5517070,0.8937
5517100,1.1207
5517160,0.9365
5600730,0.9886
5601030,1.1293
5601420,0.8344
5601470,1.0648
5601980,0.9942
5602070,0.8096
5602140,1.0937
5602370,0.8167
5602760,1.0848
5602870,0.9313
5602990,1.1088
5603310,1.1093
5603770,1.0793
5604060,1.2272
5604120,0.9800
5604510,0.9357
5605090,0.9321
5605160,0.9412
5605220,1.0447
5605302,1.0567
5605695,1.0089
5605762,1.0499
5605830,1.0944
5606240,0.9923
